Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
2322,0.0,285057.4766207787,80991.34545859632,3131892.3236960997,5771737.244644502,16029.740674740282
2325,0.0,285160.1773629408,81413.65433272827,3126580.5966310427,5755629.529762901,15911.805934994642
2328,0.0,285582.4545462389,81978.88327960731,3121921.6498095742,5741210.8154734485,15821.889699131672
2331,0.0,285828.88713317545,82530.77834617763,3117206.4275587313,5726324.444018355,15085.835242242814
2334,0.0,286265.7897347673,83163.74755439248,3112465.8784855544,5710257.627462458,16109.719335945309
2337,0.0,286639.30421117035,83785.21991680368,3107738.2475317568,5694844.842238478,15978.571796536347
2340,0.0,286909.1399463435,84469.32407695233,3103173.6753493277,5678702.260658855,16591.68623964619
2343,0.0,287091.7109992156,84984.47381080309,3098433.606654806,5663387.940757815,17726.33983335802
2346,0.0,287429.77792463516,85483.84265293588,3094514.1433008034,5647788.4413494095,17275.50264009009
2349,0.0,287279.40162652,85909.33878167297,3089218.695839467,5632759.499127573,16052.686626140705
2352,0.0,287395.47414696857,86575.38017344222,3083877.287817207,5617237.682869675,16101.728736139612
2355,0.0,287900.3312239811,87099.13014920484,3079318.2349183634,5601614.9154895805,14462.559646741996
2358,0.0,288333.22472071066,87467.67757665302,3074723.683239517,5586934.809678206,15159.026479120395
2361,0.0,288691.80437791254,88095.70723716442,3070230.8997039353,5570831.7004252765,15796.183797244074
2364,0.0,289034.27942020225,88698.61079508543,3066542.055810469,5556978.123325102,14740.718146350298
2367,0.0,289473.824171994,89152.14173227658,3061543.4419458853,5541125.20142518,14037.61212785611
2370,0.0,289703.2848858442,89512.72818227738,3056678.254346041,5526125.4209840465,14495.52149059921
2373,0.0,289620.43272453477,89798.57929432303,3052264.3965306794,5512243.287747784,15999.1912106487
2376,0.0,289718.9117248004,90218.1613655873,3047082.072240941,5497450.52557785,15889.186218341252
2379,0.0,289632.3498694382,90689.70265458515,3041864.519310386,5482539.703031365,15477.428375469644
2382,0.0,289755.5038158215,91163.6569699053,3037077.435516577,5468188.873639902,17108.20528851028
2385,0.0,290377.14248139434,91546.45977780841,3033114.815221657,5454426.805731952,16733.17161662272
2388,0.0,290720.3837837952,91922.24180675313,3028580.9335935023,5438782.526005195,17674.05656037685
2391,0.0,290775.9124670412,92340.35264263402,3023934.392529468,5424093.89610244,16876.454327975578
2394,0.0,291116.9085122124,92882.74554343466,3018906.413674566,5409062.795452212,17594.988676858688
2397,0.0,291238.4052823093,93478.93695461992,3013513.059551765,5392369.238692341,16994.353347114084
2400,0.0,291048.03213675274,94001.52208378524,3008986.7393917977,5377157.487847115,17015.140737278012
2403,0.0,291541.507777253,94495.18445183532,3004572.4735876936,5362627.595700789,16603.818952652444
2406,0.0,292102.96165620745,95051.82794676672,2999292.375702575,5346602.687805014,16062.120699316842
2409,0.0,292391.2822782805,95463.12242564879,2994476.3276910353,5331493.305196516,16880.529094694703
2412,0.0,292499.1842353421,95963.9298330874,2988953.6209805366,5317087.443273298,17521.59002689876
2415,0.0,292685.54445876315,96205.97553455099,2984198.1992583317,5301891.753294449,16549.013028441565
2418,0.0,292999.7990821488,96698.9758510911,2979297.612834774,5286381.856239649,16478.15448691042
2421,0.0,293415.33673522907,97288.06259791832,2974771.9448278127,5271003.203081627,15933.000664059544
2424,0.0,293614.1930011255,97638.90184703085,2970223.8447422073,5254983.119555346,15723.357005448554
2427,0.0,293723.0231481014,97996.38287024097,2965989.564580767,5239228.882870774,14403.325354092893
2430,0.0,294056.743038075,98233.77087086166,2960560.815704903,5223769.931157848,15639.863326192874
2433,0.0,294354.2835236362,98741.44813444698,2955360.403233829,5207191.704197798,15332.674927867058
2436,0.0,294661.91944897105,99186.68852946899,2950061.3632375123,5191755.873207988,15063.798063933587
2439,0.0,295090.95481840696,99603.89294725857,2944389.019892838,5176951.138422963,15496.740662878588
2442,0.0,295456.49568677926,100074.50098206977,2939270.489910868,5161916.81774186,16244.123827721061
2445,0.0,295925.8572946291,100484.60867286405,2933671.2885427456,5147376.943372323,17483.49366922708
2448,0.0,296729.118588915,100683.01824439142,2927987.7316483012,5132567.035406211,16800.802597293303
2451,0.0,296954.38059768284,101093.91301445224,2923217.871550705,5116985.018344618,16479.895027654533
2454,0.0,296869.14553080825,101252.63953553859,2917774.5576680885,5100595.58541724,15234.68538278981
2457,0.0,297056.4346138806,101525.13032104206,2913168.6459178207,5084504.500728419,14782.55866310411
2460,0.0,297488.00260019384,101767.7624004835,2907611.9153248854,5067655.148226064,14360.71202146585
2463,0.0,297762.6478421234,102149.28261035724,2901865.410145326,5051140.362113813,14641.284449440522
2466,0.0,297855.02565003344,102334.21650108919,2896399.5803289763,5035963.881093666,15127.700954630956
2469,0.0,298425.5175356476,102699.49808551195,2890853.2285736073,5020418.678215786,15610.253345911093
2472,0.0,298442.21703398187,103129.10729917673,2884856.507782653,5005886.701991819,15338.42723841827
2475,0.0,298780.21257063205,103590.62199861309,2878902.2812707885,4990567.468869729,17193.58484552959
2478,0.0,299227.4442169415,103862.33096063798,2872025.1132527906,4974654.954000714,19350.963558966014
2481,0.0,299857.5920415378,104246.54295438918,2865885.516825982,4959412.021652723,18619.291255858265
2484,0.0,300324.3744999411,104556.35209838368,2859519.590990319,4943728.501782883,19333.790583274968
2487,0.0,300779.33622754866,104994.97687120546,2853380.915876317,4927613.277532725,19067.929015707534
2490,0.0,301167.2371215308,105176.07897208791,2847672.0555256885,4911859.056458212,17080.902702645748
2493,0.0,301591.1005666014,105657.85016158395,2841276.04903782,4894977.110596228,17929.57640759114
2496,0.0,301958.0643074161,106127.4296909495,2834254.4882746506,4878394.775264507,18081.8196642922
2499,0.0,302009.7388930544,106550.84391985313,2827845.4023799254,4862955.7944383565,17717.617018972785
2502,0.0,302241.1701558809,106818.71135486959,2822151.835190623,4847893.303374557,16646.67502065837
2505,0.0,302595.1400621984,107040.91298704197,2815879.3480095845,4831505.781725928,16234.542740166919
2508,0.0,302622.53554421576,107282.75331401559,2809748.3618328506,4814771.3970747255,17054.14767875417
2511,0.0,302988.2112592213,107625.52142160413,2802758.724883369,4799844.982243337,16456.617872305585
2514,0.0,303270.82773648185,107724.04387283833,2795568.267739106,4782576.990958968,16252.009124680666
2517,0.0,303688.4518919642,107865.31441942591,2788367.1452695993,4766688.139614954,15880.804905104731
2520,0.0,304171.0940659079,107980.79268274829,2780620.8068543146,4750896.151693223,15891.239768353316
2523,0.0,304301.8243757618,108265.36039234512,2772859.6584941815,4734675.033704506,16081.500963553575
2526,0.0,304731.06021846214,108580.23605324187,2765074.268466104,4718477.744212303,17541.013914952022
2529,0.0,305052.9930348893,108980.5031693828,2758094.046289201,4703445.242373571,17591.538168054576
