Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
807,0.0,1988993.9654504112,578316.6800355443,18712.608508535457,16019.087608262857,300.0
810,0.0,1972488.9288893235,574259.9990950676,18968.92124152784,16304.846510663214,450.0
813,0.0,1955829.787569578,570311.5151673934,19148.92737543586,16513.37647975058,352.24835940288875
816,0.0,1939407.1024863578,566321.259954779,19319.89474865643,16736.0686631907,113.23889495369738
819,0.0,1923042.147172127,562694.280545326,19563.785367065357,16999.266877932765,0.0
822,0.0,1907189.4062676125,559016.8510180693,19773.635184496652,17291.132896987445,0.0
825,0.0,1890572.7656265409,555514.5088219774,19961.17720232486,17530.82026026673,0.0
828,0.0,1874498.3360359678,551838.2876796778,20239.14256762789,17844.080363451183,0.0
831,0.0,1858652.6791606988,548266.9243589904,20544.145120719557,18137.441137031008,150.0
834,0.0,1843172.7607066184,544731.4936824873,20864.383550486473,18525.797388551466,150.0
837,0.0,1827898.0442279018,540916.1199422198,21153.4125498785,18833.850005200962,150.0
840,0.0,1812045.3579802508,537464.933946089,21481.211911739843,19149.340841827634,197.4411176396237
843,0.0,1796165.5593387238,533950.4423651774,21845.5139078311,19394.231404639977,150.0
846,0.0,1780170.1679283315,530305.9266410539,22233.20067475299,19714.797067014384,150.0
849,0.0,1764745.6531620673,526774.1518807218,22591.98667773002,19995.406701825486,150.0
852,0.0,1749963.8776875313,523036.20178393385,22994.815643949354,20436.628918084178,470.0846410089328
855,0.0,1735013.8783298444,519345.9589503669,23278.89084180598,20830.812385294004,450.0
858,0.0,1719775.0192772788,515947.4614860791,23659.17935519287,21279.39483174882,450.0
861,0.0,1705244.6329384425,512353.6075526355,24071.553058503043,21567.14010647423,224.2107493187097
864,0.0,1690015.849683098,508823.93664137094,24612.715552611997,22030.459434212535,150.0
867,0.0,1675904.7934349752,505418.3188889709,25091.69123185495,22479.542497980583,398.2210406914653
870,0.0,1661763.847451991,501820.46867636376,25604.795248096416,22936.397214144396,300.0
873,0.0,1647160.3690805496,498248.53275893617,26046.815184474748,23533.98991220015,300.0
876,0.0,1632774.9609778696,494689.23415550723,26407.118128295588,24094.434035372986,450.0
879,0.0,1618555.7236060845,491114.18159785424,27013.60415410903,24681.15144956355,327.4319559576901
882,0.0,1605029.9498752286,487656.7829753155,27628.502800858016,25348.116469067514,450.0
885,0.0,1591340.203373984,484125.37293578347,28243.90387237734,26019.82909922673,275.434465813132
888,0.0,1577535.3962503357,480719.5994770779,28912.70686073525,26656.755110071837,150.0
891,0.0,1564434.5176254166,477503.4640782408,29601.63627230605,27364.474412943124,300.0
894,0.0,1551842.8476151223,473920.59724518424,30190.72629109818,28062.76793051656,222.76977818987757
897,0.0,1539014.9495633545,470463.6650638251,30843.914270115754,28798.288240200207,150.0
900,0.0,1526353.2780622144,467021.19158316485,31690.1186349286,29615.486050668158,150.0
903,0.0,1514180.9490754951,463892.04197626817,32526.96125075406,30365.527361035074,114.24795129971125
906,0.0,1501929.2697501862,460604.9297017125,33350.9138061738,31170.57359336392,150.0
909,0.0,1489530.947248498,457048.7298191912,34239.243852215914,31959.617424412943,150.0
912,0.0,1477257.7654872546,453481.97148876765,35171.53812626863,32747.57321076808,238.77218937011196
915,0.0,1465233.5084298921,450067.30727733066,36179.83990429212,33745.54422209055,150.0
918,0.0,1452775.6786290759,446615.6268367728,37164.197071044284,34714.624031698986,300.0
921,0.0,1440220.569136812,443257.15982533584,38215.645218966034,35630.39948607797,313.3811423562372
924,0.0,1428010.6989435237,439799.0475097714,39603.30498429699,36503.14489478612,300.0
927,0.0,1416229.9865458026,436415.88742434944,41002.133474072165,37443.971651186046,255.86753867783034
930,0.0,1404558.7887460291,433207.9567491375,42329.29794104463,38639.37174064279,125.89718249785754
933,0.0,1392990.1470477823,430069.1837934442,43914.20798657812,39811.41259771128,0.0
936,0.0,1382521.5009363934,426963.45046654297,45421.403836049445,41096.461095199076,0.0
939,0.0,1371417.9989074762,423731.12466823764,47040.15145158582,42207.19162893463,0.0
942,0.0,1360458.9353645896,420640.7250638264,48761.968696520315,43410.876546890635,0.0
945,0.0,1349557.3994365865,417634.4437298428,50698.385301910545,44876.14347927788,0.0
