Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
624,0.0,1573795.0810959612,269233.2335425231,111010.35708851943,688153.8123670822,3532.2003352092806
627,0.0,1564845.6337552872,268212.49683635746,111423.8394088052,687959.0419680229,3240.9799432333425
630,0.0,1563359.2658531552,267012.03839303664,111855.16166388581,688038.1723442543,3323.936092100933
633,0.0,1550374.1862308457,265888.1298444066,112419.51451026715,688395.8531093902,3044.7871003291916
636,0.0,1537906.5883499798,264610.83224891615,112920.59651708635,688557.6542980073,2883.167673673195
639,0.0,1525755.8880692055,263131.8765371912,113393.6652635049,688334.1123133256,2930.341613893397
642,0.0,1513484.8235293797,261750.39916433964,114099.04220807577,688777.0294635876,3008.3776082171717
645,0.0,1501088.448724009,260439.4764439133,114629.85485225008,688796.3556025296,3129.1239297639886
648,0.0,1489053.8884154442,259128.71848875334,115218.75048349015,689044.5905191055,3077.063812814852
651,0.0,1477084.5305501337,257978.9163434123,115726.67827063138,689300.1937991006,2435.0673845700567
654,0.0,1464878.9490347963,256642.14654155794,116194.93004183091,689690.5574106858,2314.06367004713
657,0.0,1453246.1264127088,255369.92165030056,116824.66233997833,690387.0252602802,2404.944188958847
660,0.0,1441784.7875106088,254183.268397617,117451.32052240282,691152.1285558676,2303.5117894404934
663,0.0,1430224.1438251403,252982.95260976948,117918.91830434428,691828.7206791597,2550.0
666,0.0,1418438.655985631,251655.26649647672,118303.58594479668,692863.1984253062,3111.411724359269
669,0.0,1406832.7426721738,250419.1744082484,118977.3931604447,693582.9090222208,2972.6331400649055
672,0.0,1395027.8165694773,249168.83169580894,119556.74798860577,694406.1307306603,2678.2030216396306
675,0.0,1382679.0930466475,247874.2632003732,119994.29492750396,695216.3746391569,2519.2578772954103
678,0.0,1371249.9928945187,246575.13131963921,120722.72865290879,696109.8896558522,3245.5451338831244
681,0.0,1360088.9796188492,245260.15532503306,121291.66647885933,696906.610259803,3649.2793126737893
684,0.0,1348898.824437337,243973.88371317857,121900.77012241709,697603.6063611608,3631.1478090653372
687,0.0,1337495.3894418618,242713.11073416687,122603.0490897031,698642.9549811012,3362.137247249806
690,0.0,1326436.1898557204,241348.77467824944,123304.33237222335,699510.8415945861,3010.464164952944
693,0.0,1315811.8890037183,240017.16542933942,124078.48050634546,700635.5894296734,2079.2428497839655
696,0.0,1305358.02216847,238780.49611120863,124677.46076734099,701838.3144346857,2250.0
699,0.0,1294739.524043994,237544.87865299283,125439.94969396637,702909.7772977278,2752.7189611457516
702,0.0,1283910.6054644089,236314.89979094444,126210.0989882309,704410.1253227919,2243.7772352281618
705,0.0,1273040.5913140748,235220.73413905944,127133.74716416362,706275.2799106988,2691.898202952363
708,0.0,1262405.7901205318,234044.41469249222,127886.03979544395,707523.9755184753,2789.8457206267003
711,0.0,1252040.122427973,232977.5334510193,128894.75166202188,709075.5742518776,3374.267718171817
714,0.0,1241364.3708892488,231728.6374479494,129838.67618639996,710455.82219683,3351.891650875167
717,0.0,1231151.6911126978,230556.8586147019,130824.24903399164,712169.486450768,3525.2734757417
720,0.0,1221198.3905467691,229172.2881208869,131654.07677040107,713561.264872791,3780.074452981336
723,0.0,1211372.1207250599,228030.65688313937,132525.2147354286,714970.7800656788,3415.4681399959272
726,0.0,1201270.2886177232,226905.41157221113,133373.40348062242,716813.1586043928,3265.951762800641
729,0.0,1191220.3081335276,225673.61454857505,134328.95457693943,717988.3821755869,3054.3475840908545
732,0.0,1181410.5457844408,224404.95921136515,135293.9972468761,720008.3374632292,3204.143163020871
735,0.0,1171514.1852484979,223393.60105469648,136377.26971798541,721650.0282798619,3553.9637325808408
738,0.0,1161976.6998026741,222137.17438730446,137362.37340792466,723103.6713518852,3635.483206938831
741,0.0,1152173.1746978336,220913.10051618007,138421.63640184258,724933.1353325635,3664.2114962720643
744,0.0,1142238.2452656114,219612.299090894,139665.17702799052,726994.7550496755,4409.590689614779
747,0.0,1132936.876571496,218276.56717673922,140679.7277696357,729226.3726410936,4675.261294594076
750,0.0,1123366.255688807,217145.21355783605,141894.47454966884,731815.1783780897,5061.255959201773
753,0.0,1113983.888422909,216053.2546365737,142951.48712507857,734069.2626914795,4292.87762198555
756,0.0,1104833.0987890705,214902.54836381925,143919.29883459807,736366.8698081209,4509.203598893599
759,0.0,1095900.1299775047,213808.53430360273,145034.46576182824,738760.0348414406,4733.975059402911
762,0.0,1087083.3712928237,212687.50524376763,146311.0796681185,741213.3497425995,4847.665156090359
765,0.0,1078289.7535791302,211490.39776066097,147577.6399998729,743748.3687533509,4922.581009214929
768,0.0,1069284.3875087416,210304.18414877827,149005.7943967781,746131.321350097,4459.142184450541
771,0.0,1060423.7468425701,209118.8660762788,150275.26436210785,748843.9048503989,4244.857447002391
774,0.0,1051942.5430564517,207951.78774464334,151515.44895323314,751619.7351989353,4515.475781860122
777,0.0,1043465.3933200848,206758.22774442937,152622.95094472484,754446.6180314902,3969.071734855666
780,0.0,1034607.5625822267,205671.77992808892,154023.04131977778,757118.7765553282,4206.445585062532
783,0.0,1026046.0216215583,204479.01762629964,155329.19366363462,760022.2626722599,4169.578789912135
786,0.0,1017677.1994641859,203473.73307398212,156899.5753858146,763198.5976785023,4720.972206533397
789,0.0,1009090.7150613217,202229.89818127017,158389.0158011556,766393.3076073034,5300.885687438675
792,0.0,1000522.4681778975,201148.2699121585,159772.26534931103,769338.0074787921,5255.381425264994
795,0.0,992448.1649009425,200139.70667611854,161406.53152756827,772409.0845591645,6225.820764769515
798,0.0,984403.2771922234,198998.944170487,163057.9447088936,775604.0181390616,6386.535761594838
801,0.0,976221.3649950552,197921.57833192,164696.9297665115,779143.570370507,6330.504678573669
804,0.0,968327.8990843296,196928.74436348525,166469.23539134345,782635.4032280978,5549.39924778223
807,0.0,960492.0261262974,195840.81890472397,168175.56723205745,786450.2337656742,5106.699927444565
810,0.0,952574.1859815812,194819.31220229765,169677.72427334051,790318.3838776422,4901.533880724854
813,0.0,944987.9599394999,193793.99137606448,171365.11082840676,793910.695081981,4775.200690812181
816,0.0,937108.3070072805,192723.22709938427,173105.62177252347,797695.6019989904,4854.742816778056
819,0.0,929507.7438847539,191703.22831422812,174953.33136337163,801121.6337753768,4945.317484389069
822,0.0,922127.4465834512,190474.9094570785,176997.6115811542,804810.1080001625,4180.109735458232
825,0.0,914621.4839225856,189295.51286918722,178891.29284668638,808847.0514313664,4410.554687756088
828,0.0,906991.1811481677,188235.02190117346,180785.28504924927,812928.5703120434,4026.554771641083
831,0.0,899537.941685037,187217.30221768786,182845.6130560507,817192.0685231755,3812.575464002173
834,0.0,892347.5831637307,186145.90320906043,184983.80264883075,821123.3262286268,3780.224488640967
837,0.0,885017.228563728,185177.5582957537,187205.08861842615,825625.791247876,3578.410474392668
840,0.0,878082.0901987893,184188.79901980312,189095.4094448916,829857.176837081,3201.7335349095783
843,0.0,870881.345316821,183096.37531502068,191214.34708821308,834225.9412053325,3475.9211236229257
846,0.0,863757.8446700615,181972.00850721437,193202.1407516395,839043.5013084533,3239.9977609407106
849,0.0,856200.9454925333,180938.77430866892,195410.41057060874,843928.9561113333,3379.3464432288984
852,0.0,849080.7896191662,179902.60991541724,197477.27860308054,848938.6208611398,2873.525658462035
855,0.0,841848.2473669134,178845.30665376066,199749.1988265022,854058.437801305,2298.1850462754855
858,0.0,834799.3111679622,177772.2550667046,201900.71511167125,859711.8338917152,2652.419446052235
861,0.0,827546.1286685793,176622.77766938362,204205.8323430701,864976.7058788361,3935.7239329921813
864,0.0,820529.5520578511,175531.90326176496,206617.29706237087,870670.3063215087,4408.772018675831
867,0.0,813463.9344476829,174488.1521764287,209220.6229324892,875888.0301514422,4437.681394245047
870,0.0,806991.423599734,173542.2308254139,211519.17151221447,881647.6228101458,4690.354815604815
873,0.0,800778.5139136967,172643.32848888327,214128.4056296491,887144.8394390217,4068.3861538691226
876,0.0,794338.3688561744,171779.69821680346,216888.987264688,892854.6668332161,4215.2327624859445
879,0.0,787678.3562998872,170892.9589229304,219502.58422104927,898892.5296996831,4346.035827146214
882,0.0,781192.3691997053,170062.75744177878,222224.9431467199,905291.6240937872,4359.034004841224
885,0.0,775050.836890518,169094.7425785084,225175.0830954034,911730.9068652071,3508.0563925511588
