,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
124,0.0,2538149.2524176575,438561.4314958702,70262.64790741705,1008683.7849004415,4649.910136519649
125,0.0,2523636.4723889376,436587.84882689675,70446.12838386437,1005519.118523376,5400.0
126,0.0,2508815.951222242,434694.3140191782,70304.01862576092,1002657.0447560585,5809.622540820492
127,0.0,2493824.073881757,432899.7353345502,70261.51554423539,999823.6699187182,6497.057648729444
128,0.0,2479131.011429884,431101.3169487031,70248.71854375843,997015.9575913551,6162.227298432759
129,0.0,2463725.318502694,429083.89872472326,70236.40725780593,994449.2398102431,5922.030735443459
130,0.0,2448768.0442687254,427270.21274460864,70156.28087897852,992047.1361829056,5423.76702545957
131,0.0,2434404.2408092986,425376.5143367442,70191.66931748319,989397.4812635225,5335.305206941163
132,0.0,2419860.0357120307,423532.8662902821,70207.28940172942,987003.1838375491,5436.127636109057
133,0.0,2404988.8036247524,421645.71666010306,70390.39569596852,984336.6937484823,4704.721662891429
134,0.0,2389864.5628450583,419839.7623728128,70356.50973505802,981670.9888950003,4061.6707386656844
135,0.0,2375250.704912657,418043.11466003465,70404.39099578584,979112.962040321,4152.5674831861215
136,0.0,2360942.9753772635,416285.6019173291,70469.6656831464,976684.5972104856,3583.4047274743543
137,0.0,2346796.280788804,414389.7197369946,70501.46547282422,974181.7602506095,3295.4298267108707
138,0.0,2332549.9824841334,412662.8189041413,70570.63029105356,971689.080109577,4271.899395078737
139,0.0,2318498.3097721534,410747.95318361756,70614.2627174031,968974.4278034857,4493.398256354107
140,0.0,2304531.3951961296,408834.93630294834,70642.88327927295,966699.746521963,4308.9968347524555
141,0.0,2289763.283233583,406915.4963049216,70620.62469521059,964177.3072093789,3823.471797239184
142,0.0,2275351.1178963846,405113.939978476,70661.0156632334,962123.6875094596,3579.734403720247
143,0.0,2260994.652197496,403347.2256075881,70791.1232739739,960010.5247453176,3175.827674658683
144,0.0,2246597.989458723,401737.64751659194,70938.89690491825,957912.4018638962,2741.189383096328
145,0.0,2232358.5567143424,399928.59979065106,71122.69384959787,955984.9388830072,3061.096766323911
146,0.0,2218301.021692205,398135.60835766507,71262.35503094953,953752.3978558974,2924.644352936525
147,0.0,2204109.541365306,396315.8797874762,71365.53333909827,951520.9424318173,3439.804500227282
148,0.0,2189730.696685804,394441.264152321,71497.93378321882,949677.5389706717,3117.7818444249806
149,0.0,2176047.3831740813,392466.5041346856,71530.61746097413,946877.5780755145,3210.8606655137614
150,0.0,2162744.496511995,390660.55917307135,71699.6443639089,944477.6675123252,2979.1572071115734
151,0.0,2149006.817280926,388823.5951310143,71794.92006565802,942439.2984861132,3312.6468934121885
152,0.0,2135206.155852,386991.46270835097,71854.69486439475,940135.2558915573,3574.6742797984234
153,0.0,2121302.5094556445,385287.81308174354,71909.71091377817,937863.5535280671,3657.0188570517307
154,0.0,2107178.916649821,383363.85523718194,72047.96599615291,935379.9696942361,4116.171437288783
155,0.0,2093913.3893668824,381641.90174412844,72165.69272759835,933207.6400589697,4168.485698303903
156,0.0,2080945.437891086,379946.94308186544,72319.38227024165,931264.6431708453,4462.179325017658
157,0.0,2067527.3448969782,378344.4800227988,72490.43817064085,929354.1792567921,4582.173989844514
158,0.0,2054467.2426255627,376655.38782089774,72461.38804094374,928119.4529722746,3736.3397515267525
159,0.0,2041109.6524776078,375045.3323174964,72550.61884662123,926011.223183989,3281.49734988167
160,0.0,2027810.8117473307,373325.5260723697,72775.97723286501,923895.3518021574,3208.7042304877523
161,0.0,2015062.9235600478,371486.14551820676,72862.38257622278,922012.6657127906,2766.0999914443746
162,0.0,2001796.4725766676,369762.721803342,73088.45776314838,920541.7483314528,2889.2226412807736
163,0.0,1988924.2130541021,368069.07127682597,73238.03789610801,918929.2724357847,3166.8146750878523
164,0.0,1976319.0049876699,366565.3735132335,73319.7134316332,917485.8283207605,3191.828258186256
