,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
164,0.0,6624584.748362778,2331054.4786951356,15097.429587178729,28854.808827528384,0.0
165,0.0,6582595.777858507,2320517.8301397646,15050.673606880553,28684.05614381493,150.0
166,0.0,6539657.10671736,2310463.9007483553,15009.17089881417,28477.985072859097,150.0
167,0.0,6495915.201100798,2299655.972157757,14914.835294075694,28262.94685831705,150.0
168,0.0,6452299.760617166,2289617.815092854,14875.101411778749,28147.964434933227,150.0
169,0.0,6409209.996427002,2279261.770517577,14803.178366782806,27947.519307140527,300.0
170,0.0,6366848.1531752115,2268979.0476821302,14734.352330813585,27736.816654538095,300.0
171,0.0,6325194.190820456,2259169.888326715,14667.739877808835,27620.056309971962,300.0
172,0.0,6283685.858730457,2248967.179170232,14577.546943236785,27440.742162929764,136.79227340822217
173,0.0,6242252.556235564,2238929.4782473845,14511.954965241133,27215.647068701852,150.0
174,0.0,6200215.5675447555,2229221.3626357364,14441.655659671527,26959.69188811853,150.0
175,0.0,6159673.31514582,2219048.441110622,14418.16538116064,26763.805440104952,150.0
176,0.0,6118291.859757096,2209268.8353490513,14454.705068519466,26579.651999468482,450.0
177,0.0,6076519.55671112,2198735.386384176,14390.775032175567,26399.694709627933,419.44684371933477
178,0.0,6035580.247300368,2188663.6636496005,14378.420370205165,26163.099584692365,300.0
179,0.0,6006045.14086504,2178751.5724074156,14316.989000075606,25979.702491356482,450.0
180,0.0,5986860.954337429,2169005.295226319,14241.575081384191,25838.361700478075,450.0
181,0.0,5946479.679678015,2158953.794842375,14213.40749782326,25662.65365546963,600.0
182,0.0,5905050.436219385,2149301.2252347018,14067.441096370609,25433.337591064075,440.04353093199984
183,0.0,5863790.572479454,2139719.436669512,14067.610351533456,25224.120068315435,300.0
184,0.0,5823432.415193913,2129777.9404288554,14072.19097094535,25025.992130513194,537.1191163743844
185,0.0,5782660.463390644,2119942.5879219053,13975.597535836365,24906.421276839286,406.46158924550207
186,0.0,5742547.052898506,2110454.278891544,13927.39880237907,24785.19837982815,45.24208552560461
187,0.0,5703162.466424627,2100518.5006479225,13955.12311304882,24632.238379949402,150.0
188,0.0,5663517.357175332,2090142.2264727256,13939.864965757792,24474.815926340638,450.0
189,0.0,5623844.524387746,2080108.7390297363,13867.240182761087,24340.901900161243,600.0
190,0.0,5583165.350245827,2070835.523807012,13866.81404272272,24228.882740185192,1200.0
191,0.0,5544396.213196883,2061289.7949200035,13803.00285171281,24101.412880805823,988.0366068740454
192,0.0,5505840.334909252,2051962.9469669273,13825.7071366536,23921.39153480904,617.8317455269533
193,0.0,5465661.344994392,2042628.5732276803,13825.039309076274,23767.90984681598,602.3478536443934
194,0.0,5427081.756037242,2033048.5235336747,13765.844006226922,26398.29301303799,420.4331938364754
195,0.0,5388611.511103781,2023344.709000284,13702.358646024719,26187.498298585237,213.91129262349858
196,0.0,5350299.4254575195,2013834.784914966,13700.190421702893,26050.886370433327,300.0
197,0.0,5312058.908118407,2004615.4426027332,13672.517455590378,25917.333907432334,177.55517539595638
198,0.0,5274206.876978858,1995448.595835675,13649.959567098958,25719.120256293758,206.75542533264957
199,0.0,5236369.046599452,1985710.921055508,13629.881877032361,25549.703353675643,280.63674988303393
200,0.0,5197775.282635948,1976459.462660548,13571.779452419842,25408.144303790883,121.98692589900958
201,0.0,5160074.269880264,1967145.2331272294,13604.444744555116,25330.115159573554,0.0
202,0.0,5123194.99922099,1957841.1929056365,13693.947527716644,25208.795370475666,0.0
203,0.0,5086038.56070919,1948244.9819572303,13694.772140340596,25051.21142298731,0.0
204,0.0,5048588.637386985,1939298.3239360696,13728.827448661512,24896.164884406146,0.0
205,0.0,5012853.663012848,1930220.8446122645,13750.812543755568,24812.922762753024,150.0
206,0.0,4976702.18165323,1920854.2188556618,13712.847526391097,24649.57415505854,150.0
207,0.0,4939558.671936034,1911851.1330044041,13690.183232977646,24514.33135318216,150.0
208,0.0,4902806.365344446,1903138.7311811652,13746.268096225545,24367.77853977238,150.0
209,0.0,4886630.410483049,1893998.183296624,13759.100821675205,24254.418444640243,36.29929112121854
210,0.0,4902531.983001086,1884845.5717953185,13722.57491375154,24206.63603125193,224.93307671206045
211,0.0,4866594.0620728405,1875741.0773195515,13733.743970792118,24077.286888805505,150.0
212,0.0,4830077.710518106,1866477.0912286176,13715.291258129739,23948.926771780658,34.09239802282441
213,0.0,4794880.291992121,1857622.1439790458,13719.412366448943,23810.406994243436,150.0
214,0.0,4759402.483764456,1848411.290837434,13752.882400917371,23722.038608006944,150.0
215,0.0,4724661.044109801,1839391.429411277,13766.525050439215,23612.86170089074,150.0
216,0.0,4690587.016795543,1830730.3785214275,13776.082747544886,23526.01417576821,300.0
217,0.0,4656666.8819262255,1821625.803226586,13807.091789446611,23422.570121688732,159.61534711650714
218,0.0,4622333.951671203,1813342.4301714068,13862.355657714215,23263.652909023942,150.0
219,0.0,4588032.119991925,1804353.3617242628,13891.638811775725,23120.511354499307,11.009449000831815
220,0.0,4553652.6939458065,1795638.0996009856,13951.996508453123,23003.627704870258,0.0
221,0.0,4519946.566184545,1787131.148986113,13942.149786538963,22878.275485775102,0.0
222,0.0,4486330.599594188,1778506.5414326747,13990.376884666492,22789.532171921106,0.0
223,0.0,4453196.278725375,1769586.277315322,14011.145070763392,22742.17270259272,0.0
224,0.0,4420088.610816241,1760454.9708389768,14091.05240051388,22717.859283257094,150.0
225,0.0,4387577.724256833,1751446.0080219614,14160.03685586363,22616.693247371946,300.0
226,0.0,4355274.863534888,1742748.8548808298,14207.994468897421,22598.12233088869,426.8657028447926
227,0.0,4322299.705786394,1733831.513704876,14316.816912039561,22513.191531518914,450.0
228,0.0,4290124.493843072,1724983.7036222084,14397.408645939182,22508.77089318346,450.0
229,0.0,4258854.063322263,1716596.7859309483,14374.264921420567,22423.259374646088,554.0834813777816
230,0.0,4227881.854211832,1708492.9482021409,14383.350186474587,22382.851788496766,344.1488153231488
231,0.0,4196495.466648205,1699858.4146801368,14406.5953757806,22367.12117606494,158.2708787205553
232,0.0,4164739.536811421,1691331.4271599648,14515.198812137893,22312.35844905119,94.23248784633273
233,0.0,4133308.0474955286,1682807.0193097037,14679.611594335733,22305.23611278401,110.12283421336983
234,0.0,4102969.72243304,1674130.026512177,14737.717446015009,22219.612540430153,0.0
235,0.0,4072283.5738217966,1665507.1889386722,14753.592462581146,22182.738271056878,0.0
236,0.0,4042656.6308676465,1656945.0436518989,14850.736697496333,22146.541628614246,150.0
237,0.0,4012456.1799588474,1648348.9890572543,14917.8380068188,22200.515498329998,300.0
238,0.0,3982805.1953797704,1639847.8549782594,14972.97181082364,22184.775097261794,160.25240047732353
239,0.0,3954246.663613804,1631850.8381865772,15048.982970702129,22196.958059859728,150.0
240,0.0,3924744.5638449453,1623566.8889057173,15210.618885104772,22124.61293064058,150.0
241,0.0,3895566.3313539675,1614817.9483595085,15201.08814249128,22129.991221199547,150.0
242,0.0,3867866.699679709,1606472.2990975997,15223.144605884987,22106.75563215827,300.0
243,0.0,3839876.3214642126,1598686.753965606,15268.834353679886,22038.343503970085,385.35849041780193
244,0.0,3811313.618100439,1590461.5912316348,15436.531407814991,22048.06912373907,189.8077298950055
245,0.0,3782592.0433475296,1582004.8023341883,15577.338398390168,21525.49096517613,150.0
246,0.0,3754891.627969868,1573401.3315603484,15684.00017291071,19219.600216301507,300.0
247,0.0,3726591.332074154,1565335.4485820383,15802.715302071614,19260.32975966676,144.91871231395396
248,0.0,3698281.8003309597,1556844.5027232836,15896.926322334077,19390.114383146873,150.0
249,0.0,3670114.4829708505,1548492.5853860832,16087.527813101562,19437.620190235306,211.56458856060075
250,0.0,3642697.007941978,1540210.897138311,16185.877492240059,19532.63883771778,150.0
251,0.0,3615884.8393681436,1532103.7722484104,16319.574843425402,19622.157145402965,150.0
252,0.0,3589063.5519836266,1524297.862516221,16543.728770087404,19685.598820627318,7.404795639703838
253,0.0,3562279.555548805,1516666.7062261126,16714.353743778887,19833.773277223714,0.0
254,0.0,3535477.159885727,1508798.604612747,16867.092883145302,20043.15303368757,150.0
255,0.0,3509660.976396536,1500556.1919598128,17018.79627855995,20236.871475650376,150.0
256,0.0,3483456.9569864743,1492781.486579776,17155.74769733481,20383.720917630122,150.0
257,0.0,3458265.798854027,1485274.274845156,17329.755325045284,20514.534717726965,109.70579860228376
258,0.0,3431718.964834959,1477771.2320850256,17456.52459722142,20680.812171069098,0.0
259,0.0,3405465.1756410976,1469798.9538051477,17600.682559200817,20806.371902982286,300.0
260,0.0,3379709.070449324,1461952.3555251355,17775.64144231567,20983.8974175618,450.0
261,0.0,3354429.8505477603,1454697.900764538,17970.72218546598,21191.957118552415,450.0
262,0.0,3329228.4328706656,1446637.2459423393,18150.940653180518,21318.700341354564,450.0
263,0.0,3304094.8485210408,1438425.9012120347,18321.616289691894,21447.797900665126,212.5181900877677
264,0.0,3279416.103486401,1430222.0009604623,18601.206063965303,21576.04261543935,268.691686869808
265,0.0,3255619.935292856,1422401.78567251,18947.86555741301,21708.989127032215,150.0
266,0.0,3231179.477700528,1414598.8251781196,19163.266981174624,21876.462311138886,300.0
267,0.0,3206861.8417727267,1406856.4309159967,19399.34980408773,22087.928159102834,391.5046697114749
268,0.0,3182545.9100096403,1399426.1235672557,19590.23144820111,22332.080700968378,300.0
269,0.0,3158742.661136633,1391553.4347744784,19976.51258168551,22584.568245288356,425.4207642937381
270,0.0,3134912.32966605,1384097.4666579033,20220.88755716461,22770.9619748742,300.0
271,0.0,3111199.006797731,1376579.4886297516,20544.399301988244,23034.476684865258,300.0
272,0.0,3086702.7734709475,1369013.9282088624,20898.362656139732,23285.987966104163,242.59929225387106
273,0.0,3062388.2402225058,1361597.4848772974,21227.095140235237,23522.776821817188,116.13046788757366
274,0.0,3038654.5063753845,1353884.7709227137,21529.81355118938,23730.533772374554,150.0
275,0.0,3015342.562263422,1346418.2140902774,21949.95462185591,24159.59175256637,150.0
276,0.0,2992597.631839012,1339041.3305366277,22339.34790321852,24490.583999744227,149.23896538959235
277,0.0,2969853.770911724,1331710.6387523045,22594.993200928566,24761.650225734178,150.0
278,0.0,2948116.9837242104,1323813.962482922,22926.893045908757,24696.10096795557,150.0
279,0.0,2925970.590963061,1316557.5751151345,23385.873108179436,25023.008787156694,0.670066423501865
280,0.0,2904276.860687736,1309315.214199276,23719.043890265417,25448.37331165369,300.0
281,0.0,2881745.143094146,1302010.7431727848,24066.45294534708,25814.99589811107,479.5021730412242
282,0.0,2859634.49535222,1294765.6071774277,24520.462072777103,26160.558800957013,376.14046534460533
283,0.0,2837378.393027122,1287272.4124550605,24954.798188485966,26472.827708049077,450.0
284,0.0,2815700.260787839,1279624.0383172662,25374.993071173267,26765.300215791798,474.4120701463054
285,0.0,2794346.797707999,1272099.8948719122,25845.43462608476,27236.70330302081,450.0
286,0.0,2773058.159852555,1264897.4574220658,26160.408487761953,27693.732542524085,600.0
287,0.0,2752438.5144001422,1257700.6042142112,26628.54196629761,28206.04328888097,480.4613161041
288,0.0,2732162.402827814,1250380.3047365982,27063.881773432844,28796.324234804448,273.84760404520875
289,0.0,2711412.3433553497,1242665.7409105422,27449.147583821934,29428.840457840844,150.0
290,0.0,2690868.445258111,1235575.229049719,27908.018869808402,30089.85070550421,193.23916449185924
291,0.0,2670641.8494812166,1228513.078338133,28472.840322817403,30816.825514413234,118.16594693436734
292,0.0,2650697.52197791,1221112.332023447,29055.9331576396,31474.621909592854,150.0
293,0.0,2630294.03222233,1213864.451536434,29656.354661095727,32063.80352921241,300.0
294,0.0,2610674.034680747,1206628.3266373237,30314.259141895593,32820.41226883359,300.0
295,0.0,2590888.3659569127,1199730.513444706,30954.312233179266,33645.90668185502,450.0
296,0.0,2571292.33182609,1192917.3908261007,31589.61287376055,34393.124611394436,664.4761316948468
297,0.0,2552192.3062852253,1186006.6981549757,32324.833203920418,35288.936525703066,750.0
298,0.0,2532706.6650601286,1179116.158806142,32952.706505759015,36121.27202858387,902.5016738202496
299,0.0,2513737.330533518,1172015.875485603,33662.966548215336,37105.34079436258,650.7521238426343
300,0.0,2495006.794921692,1165255.1408488108,34480.74109970172,38021.59274359945,300.0
301,0.0,2476414.5772417197,1158665.770140871,35369.44466475674,38931.702225127185,450.0
302,0.0,2457489.816723418,1151993.619341216,36249.41051719348,40023.34440202957,601.6482576382645
303,0.0,2439021.246468692,1145419.3605533733,37175.8130015837,41035.884751142854,900.0
304,0.0,2420312.2258289247,1138355.501647141,38152.99445156956,42156.24901883825,734.2858372838062
305,0.0,2402788.2483844897,1131625.7367095025,39016.51923691282,43312.0798638482,600.0
306,0.0,2385201.488404235,1124851.9494653775,39957.130382077434,44536.90160605067,638.7603980044537
307,0.0,2367681.5111803547,1118443.418076653,40904.385163309715,45809.27513114819,414.5315407139967
308,0.0,2349967.7927347673,1111741.7402735513,42048.129848651166,47150.50658419812,600.0
309,0.0,2332490.579468816,1105296.8912678258,43352.07633971877,48421.44325998424,853.9753345014976
310,0.0,2315297.746036842,1098927.6630437113,44566.19176951539,49828.611074153436,496.7069785161826
311,0.0,2298276.1237681773,1092312.8507070343,45971.98215456565,51347.32832887158,359.0899161260761
312,0.0,2281785.750662202,1085983.6908061649,47492.34560747573,52812.228081222886,450.0
