1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
43,193,1725,657,181,1254,641,1975,3226,1396,374,3820,5343,1266,215,475,0,0,0,0,0,0
45,198,1725,662,181,1249,629,1975,3209,1353,372,3813,5315,1252,205,476,0,0,0,0,0,0
42,192,1701,653,179,1232,619,1993,3205,1317,360,3787,5296,1244,194,471,0,0,0,0,0,0
43,176,1672,632,173,1204,604,1930,3177,1295,352,3739,5285,1238,198,463,0,0,0,0,0,0
43,172,1643,609,171,1197,601,1890,3125,1265,344,3680,5261,1222,182,464,0,0,0,0,0,0
40,166,1620,598,170,1146,561,1840,3019,1187,340,3623,5234,1215,178,457,0,0,0,0,0,0
34,160,1537,562,167,1043,438,1693,2851,1073,311,3553,5196,1191,173,435,0,0,0,0,0,0
35,153,1491,541,157,986,387,1649,2753,1028,305,3502,5182,1173,163,435,0,0,0,0,0,0
32,135,1451,517,151,939,332,1573,2634,947,291,3442,5143,1166,149,425,0,0,0,0,0,0
29,125,1399,494,144,876,279,1465,2501,845,278,3395,5120,1137,138,415,0,0,0,0,0,0
24,109,1286,438,131,732,103,1268,2197,665,251,3269,5067,1098,123,403,0,0,0,0,0,0
23,96,1251,418,126,679,55,1194,2104,610,244,3231,5047,1083,118,398,0,0,0,0,0,0
23,99,1246,414,126,676,53,1193,2089,605,243,3228,5045,1078,118,396,0,0,0,0,0,0
24,105,1260,426,128,694,69,1222,2119,650,248,3267,5064,1088,124,400,0,0,0,0,0,0
25,110,1280,436,130,715,83,1253,2161,681,255,3302,5083,1099,128,405,0,0,0,0,0,0
26,115,1291,444,132,728,90,1269,2182,702,260,3322,5094,1106,130,408,0,0,0,0,0,0
26,122,1304,452,133,744,108,1289,2213,720,263,3335,5099,1107,132,410,0,0,0,0,0,0
32,151,1434,511,148,906,306,1518,2552,908,292,3444,5151,1146,147,425,0,0,0,0,0,0
38,171,1600,578,167,1113,522,1767,2936,1144,327,3589,5223,1190,173,447,0,0,0,0,0,0
43,187,1665,609,178,1187,604,1890,3116,1277,342,3674,5263,1223,180,461,0,0,0,0,0,0
40,180,1627,600,179,1146,555,1865,3084,1257,343,3665,5260,1221,186,458,0,0,0,0,0,0
38,178,1617,596,170,1129,528,1832,3057,1221,332,3653,5247,1211,188,451,0,0,0,0,0,0
39,182,1608,595,171,1118,523,1816,3013,1208,333,3652,5243,1216,188,459,0,0,0,0,0,0
42,182,1620,607,183,1159,564,1881,3088,1238,337,3659,5252,1224,186,453,0,0,0,0,0,0
43,173,1626,599,178,1151,557,1851,3037,1217,338,3630,5243,1211,182,453,0,0,0,0,0,0
40,180,1628,602,168,1142,554,1852,3058,1211,336,3647,5245,1204,189,458,0,0,0,0,0,0
43,176,1640,601,168,1169,554,1868,3068,1222,345,3668,5254,1220,187,455,0,0,0,0,0,0
43,178,1650,608,173,1180,573,1870,3069,1242,351,3675,5254,1226,178,462,0,0,0,0,0,0
40,175,1653,605,172,1173,589,1874,3070,1225,346,3644,5244,1230,177,455,0,0,0,0,0,0
40,173,1606,587,168,1138,553,1818,3025,1185,329,3600,5225,1213,178,448,0,0,0,0,0,0
37,150,1541,557,160,1027,432,1692,2842,1082,309,3525,5198,1184,170,436,0,0,0,0,0,0
36,146,1499,534,159,994,387,1650,2754,1028,304,3510,5180,1171,157,434,0,0,0,0,0,0
32,136,1455,511,152,952,322,1561,2633,950,294,3452,5154,1158,150,424,0,0,0,0,0,0
30,122,1398,486,144,882,269,1453,2501,849,282,3383,5119,1142,140,416,0,0,0,0,0,0
24,101,1295,435,130,736,104,1264,2194,679,254,3277,5066,1098,129,400,0,0,0,0,0,0
23,96,1259,417,126,685,56,1202,2094,616,246,3248,5049,1081,118,396,0,0,0,0,0,0
23,97,1257,416,126,674,52,1196,2088,606,245,3244,5048,1080,118,397,0,0,0,0,0,0
24,104,1276,428,128,695,68,1228,2126,647,252,3283,5067,1091,123,401,0,0,0,0,0,0
25,110,1296,440,130,717,84,1265,2170,684,259,3322,5087,1102,128,405,0,0,0,0,0,0
26,114,1320,450,132,735,91,1292,2196,710,264,3351,5105,1108,131,409,0,0,0,0,0,0
27,122,1357,464,136,763,117,1329,2254,757,269,3385,5124,1120,142,416,0,0,0,0,0,0
34,154,1518,549,154,959,352,1604,2643,999,307,3524,5206,1172,164,436,0,0,0,0,0,0
42,192,1706,649,176,1184,596,1942,3142,1311,358,3738,5314,1230,187,461,0,0,0,0,0,0
45,224,1818,705,191,1321,718,2114,3396,1512,392,3909,5414,1281,215,485,0,0,0,0,0,0
46,221,1841,721,197,1326,696,2141,3399,1542,396,3985,5452,1293,226,495,0,0,0,0,0,0
46,215,1814,718,196,1312,670,2115,3363,1525,388,3973,5423,1299,220,490,0,0,0,0,0,0
44,209,1771,697,193,1283,629,2038,3281,1461,381,3888,5369,1287,211,480,0,0,0,0,0,0
43,199,1755,681,189,1264,641,2038,3244,1404,367,3826,5345,1267,203,477,0,0,0,0,0,0
42,187,1689,640,184,1211,609,1943,3150,1332,353,3732,5293,1249,189,467,0,0,0,0,0,0
40,173,1646,610,176,1186,575,1881,3085,1274,347,3670,5257,1232,186,462,0,0,0,0,0,0
41,174,1630,600,175,1167,569,1887,3071,1260,350,3660,5264,1232,193,459,0,0,0,0,0,0
41,180,1640,621,173,1164,575,1874,3092,1268,351,3665,5269,1225,193,460,0,0,0,0,0,0
41,173,1623,604,172,1157,602,1861,3086,1217,352,3640,5261,1218,185,460,0,0,0,0,0,0
38,170,1602,587,168,1139,557,1821,3026,1163,332,3620,5239,1205,172,445,0,0,0,0,0,0
35,162,1527,547,162,1028,426,1698,2825,1076,315,3542,5199,1189,164,440,0,0,0,0,0,0
34,146,1510,532,160,990,383,1653,2740,1034,304,3514,5179,1175,160,440,0,0,0,0,0,0
33,137,1467,519,155,937,336,1571,2638,930,296,3464,5150,1163,154,431,0,0,0,0,0,0
29,132,1411,486,147,873,281,1472,2497,843,286,3394,5124,1135,140,419,0,0,0,0,0,0
24,105,1297,433,132,734,104,1270,2204,679,256,3279,5069,1097,125,405,0,0,0,0,0,0
23,98,1257,416,127,679,52,1210,2104,620,247,3247,5049,1079,118,401,0,0,0,0,0,0
23,98,1257,416,127,678,51,1197,2095,613,245,3246,5049,1078,118,397,0,0,0,0,0,0
24,104,1273,430,129,697,68,1229,2132,646,253,3282,5068,1089,123,401,0,0,0,0,0,0
25,111,1293,442,132,716,84,1261,2166,685,260,3321,5087,1102,130,405,0,0,0,0,0,0
26,114,1320,450,132,735,91,1287,2206,712,264,3352,5101,1110,133,411,0,0,0,0,0,0
28,122,1357,468,136,764,123,1337,2257,755,271,3383,5119,1116,141,415,0,0,0,0,0,0
35,155,1504,543,155,953,347,1597,2651,1021,307,3534,5198,1170,166,437,0,0,0,0,0,0
44,194,1694,641,179,1173,595,1920,3135,1319,351,3740,5314,1238,191,470,0,0,0,0,0,0
48,224,1800,708,193,1307,716,2103,3400,1546,382,3919,5415,1285,222,492,0,0,0,0,0,0
48,224,1825,718,197,1333,692,2148,3403,1557,388,3974,5446,1297,231,499,0,0,0,0,0,0
46,225,1812,717,198,1307,660,2119,3351,1518,392,3973,5429,1298,217,491,0,0,0,0,0,0
44,217,1785,701,192,1273,639,2061,3271,1468,377,3898,5376,1298,213,481,0,0,0,0,0,0
44,206,1746,681,189,1276,645,2020,3249,1410,366,3834,5341,1268,200,476,0,0,0,0,0,0
42,186,1698,637,187,1209,601,1927,3157,1327,355,3735,5291,1245,192,466,0,0,0,0,0,0
40,184,1657,617,176,1182,573,1877,3084,1278,347,3679,5255,1228,189,469,0,0,0,0,0,0
40,176,1644,610,176,1172,576,1862,3084,1254,351,3664,5256,1228,187,465,0,0,0,0,0,0
42,180,1642,612,174,1173,580,1861,3072,1254,352,3672,5250,1221,183,465,0,0,0,0,0,0
40,180,1635,604,172,1156,599,1880,3078,1216,348,3652,5244,1224,183,460,0,0,0,0,0,0
39,171,1615,588,172,1121,564,1823,3026,1181,336,3617,5225,1220,173,451,0,0,0,0,0,0
39,154,1556,555,157,1037,443,1699,2827,1060,316,3540,5196,1194,167,441,0,0,0,0,0,0
34,149,1514,536,157,992,393,1643,2742,1024,308,3509,5180,1178,162,431,0,0,0,0,0,0
31,134,1468,509,150,943,333,1583,2629,940,303,3446,5151,1158,152,422,0,0,0,0,0,0
29,125,1410,486,147,883,269,1482,2484,859,289,3393,5123,1130,141,414,0,0,0,0,0,0
24,105,1298,433,131,732,102,1276,2195,673,257,3286,5069,1091,126,401,0,0,0,0,0,0
23,98,1259,416,127,686,52,1205,2098,618,246,3251,5052,1079,123,397,0,0,0,0,0,0
23,97,1256,416,126,683,53,1195,2090,610,245,3246,5049,1080,120,397,0,0,0,0,0,0
24,104,1273,428,128,696,70,1230,2124,650,251,3282,5068,1094,124,401,0,0,0,0,0,0
25,111,1296,439,130,719,83,1261,2167,692,259,3321,5087,1104,130,407,0,0,0,0,0,0
27,115,1318,447,132,735,93,1289,2197,715,266,3350,5102,1112,132,411,0,0,0,0,0,0
28,125,1347,461,138,764,117,1336,2257,752,270,3391,5123,1123,135,415,0,0,0,0,0,0
33,160,1497,546,154,953,340,1608,2645,1020,304,3535,5194,1174,155,434,0,0,0,0,0,0
42,194,1695,651,178,1183,588,1943,3116,1319,352,3732,5311,1242,190,463,0,0,0,0,0,0
46,220,1813,711,192,1306,706,2105,3373,1516,386,3903,5424,1295,215,489,0,0,0,0,0,0
47,223,1839,721,197,1334,690,2143,3388,1535,391,3979,5448,1299,223,496,0,0,0,0,0,0
49,222,1824,723,196,1314,663,2122,3346,1521,392,3981,5424,1297,222,491,0,0,0,0,0,0
44,211,1771,707,193,1285,635,2060,3261,1465,374,3904,5379,1281,213,488,0,0,0,0,0,0
43,207,1744,680,191,1269,647,2029,3256,1443,367,3837,5336,1267,206,473,0,0,0,0,0,0
41,184,1686,638,183,1211,600,1939,3167,1336,361,3743,5292,1246,203,465,0,0,0,0,0,0
39,178,1647,620,177,1172,580,1884,3089,1266,348,3673,5259,1234,193,460,0,0,0,0,0,0
41,175,1642,614,177,1168,575,1858,3073,1263,353,3661,5255,1234,185,458,0,0,0,0,0,0
41,177,1647,615,177,1160,581,1870,3075,1255,351,3668,5266,1236,187,463,0,0,0,0,0,0
40,173,1628,605,184,1163,590,1880,3062,1224,342,3636,5254,1231,178,453,0,0,0,0,0,0
42,168,1604,591,175,1136,558,1830,3004,1187,333,3610,5228,1215,181,447,0,0,0,0,0,0
39,154,1545,547,165,1050,426,1703,2824,1069,321,3552,5188,1187,163,445,0,0,0,0,0,0
34,148,1513,534,156,1014,386,1650,2750,1013,307,3502,5169,1169,160,436,0,0,0,0,0,0
33,136,1461,511,149,954,328,1570,2646,947,299,3459,5142,1148,152,426,0,0,0,0,0,0
29,123,1420,484,144,884,270,1468,2527,857,284,3391,5125,1135,137,422,0,0,0,0,0,0
24,103,1301,430,131,729,101,1268,2217,671,255,3284,5071,1092,125,404,0,0,0,0,0,0
23,97,1259,415,127,678,54,1192,2108,612,246,3249,5049,1081,120,398,0,0,0,0,0,0
23,98,1256,416,127,675,53,1194,2090,611,245,3247,5048,1079,118,396,0,0,0,0,0,0
25,105,1275,428,129,695,68,1227,2126,647,251,3286,5067,1091,123,401,0,0,0,0,0,0
25,110,1293,443,130,719,83,1262,2165,687,259,3321,5087,1102,129,405,0,0,0,0,0,0
26,116,1318,451,132,736,91,1293,2197,715,266,3352,5104,1107,132,410,0,0,0,0,0,0
27,125,1352,461,135,776,118,1344,2247,763,271,3380,5127,1123,138,420,0,0,0,0,0,0
34,155,1512,543,159,959,342,1613,2637,1006,308,3523,5202,1180,158,438,0,0,0,0,0,0
41,195,1689,645,180,1187,587,1923,3116,1312,356,3738,5311,1248,187,467,0,0,0,0,0,0
46,214,1809,707,195,1317,713,2118,3377,1514,390,3905,5406,1279,216,484,0,0,0,0,0,0
47,225,1840,714,196,1348,698,2154,3418,1569,394,3985,5446,1297,220,491,0,0,0,0,0,0
46,221,1829,730,198,1328,671,2119,3373,1518,397,3957,5432,1293,216,497,0,0,0,0,0,0
43,208,1787,713,191,1267,636,2053,3271,1467,376,3896,5390,1280,214,491,0,0,0,0,0,0
43,199,1752,686,190,1268,652,2028,3257,1412,367,3822,5348,1265,206,477,0,0,0,0,0,0
42,186,1687,645,185,1218,609,1958,3178,1341,357,3733,5291,1243,193,467,0,0,0,0,0,0
42,176,1650,617,175,1178,571,1875,3103,1288,350,3675,5256,1230,190,461,0,0,0,0,0,0
42,177,1627,605,179,1165,569,1875,3065,1256,350,3676,5263,1222,185,460,0,0,0,0,0,0
43,179,1636,617,174,1160,579,1888,3078,1241,350,3675,5261,1227,188,459,0,0,0,0,0,0
44,178,1634,615,171,1160,595,1867,3104,1234,349,3649,5248,1221,181,454,0,0,0,0,0,0
38,169,1603,587,166,1130,547,1820,3028,1191,337,3624,5237,1209,177,450,0,0,0,0,0,0
36,159,1535,549,161,1040,433,1678,2828,1089,319,3536,5196,1183,174,442,0,0,0,0,0,0
34,153,1508,538,155,990,379,1639,2774,1033,308,3508,5180,1178,161,437,0,0,0,0,0,0
31,135,1468,513,152,938,322,1561,2664,949,292,3458,5150,1156,148,431,0,0,0,0,0,0
30,124,1422,487,146,877,275,1470,2492,860,282,3398,5129,1136,140,418,0,0,0,0,0,0
24,105,1306,437,131,718,108,1266,2192,673,253,3286,5074,1095,125,401,0,0,0,0,0,0
23,97,1262,416,126,673,54,1207,2093,611,244,3244,5053,1086,119,397,0,0,0,0,0,0
23,97,1263,416,126,673,51,1198,2092,607,245,3244,5048,1080,119,396,0,0,0,0,0,0
24,104,1274,431,128,694,68,1226,2127,647,251,3281,5067,1091,123,401,0,0,0,0,0,0
25,111,1296,442,130,716,84,1259,2166,685,259,3320,5087,1103,129,405,0,0,0,0,0,0
26,117,1324,451,132,736,94,1286,2205,715,264,3351,5102,1114,132,410,0,0,0,0,0,0
27,123,1347,462,136,763,121,1328,2251,771,271,3375,5124,1123,135,415,0,0,0,0,0,0
34,153,1503,546,158,954,345,1594,2645,1009,309,3515,5202,1175,156,433,0,0,0,0,0,0
40,194,1693,642,181,1183,588,1933,3104,1312,360,3739,5309,1243,192,466,0,0,0,0,0,0
45,219,1815,702,192,1323,710,2118,3378,1521,392,3925,5412,1284,217,496,0,0,0,0,0,0
46,222,1836,725,200,1354,702,2147,3418,1548,393,3988,5451,1302,224,501,0,0,0,0,0,0
45,225,1813,716,198,1323,669,2096,3355,1519,393,3964,5423,1283,220,487,0,0,0,0,0,0
43,218,1777,705,194,1272,632,2047,3258,1443,374,3908,5379,1273,221,482,0,0,0,0,0,0
43,202,1745,683,188,1261,648,2030,3248,1386,364,3824,5336,1266,205,482,0,0,0,0,0,0
42,192,1683,640,186,1214,601,1956,3164,1298,358,3729,5295,1242,192,461,0,0,0,0,0,0
40,173,1639,617,178,1168,578,1895,3089,1277,346,3677,5261,1231,186,462,0,0,0,0,0,0
42,174,1634,609,175,1164,570,1856,3067,1255,354,3670,5252,1231,193,459,0,0,0,0,0,0
44,174,1642,614,177,1161,572,1859,3070,1247,352,3679,5253,1221,189,458,0,0,0,0,0,0
41,169,1642,602,172,1155,589,1867,3089,1224,346,3646,5250,1213,186,453,0,0,0,0,0,0
41,168,1612,593,169,1132,553,1838,3023,1197,339,3616,5237,1205,181,444,0,0,0,0,0,0
38,167,1538,557,158,1056,428,1704,2836,1083,313,3542,5197,1183,169,441,0,0,0,0,0,0
39,154,1505,542,156,1002,384,1650,2753,1042,309,3511,5175,1175,162,435,0,0,0,0,0,0
33,134,1458,513,151,943,334,1561,2623,945,298,3458,5155,1163,159,422,0,0,0,0,0,0
30,126,1410,484,147,873,270,1479,2481,846,283,3399,5126,1136,145,415,0,0,0,0,0,0
24,107,1296,436,134,734,104,1269,2197,675,252,3277,5074,1094,127,401,0,0,0,0,0,0
23,99,1254,419,127,686,55,1205,2105,619,243,3239,5051,1082,119,397,0,0,0,0,0,0
23,98,1252,417,127,681,56,1198,2098,613,243,3240,5052,1080,120,397,0,0,0,0,0,0
24,105,1268,431,129,699,72,1234,2131,658,249,3277,5069,1090,125,402,0,0,0,0,0,0
25,111,1287,441,131,723,88,1267,2172,696,256,3314,5089,1101,131,406,0,0,0,0,0,0
26,114,1299,450,133,737,95,1288,2196,718,261,3337,5101,1108,134,410,0,0,0,0,0,0
26,118,1313,458,134,749,117,1311,2232,734,264,3352,5109,1115,136,412,0,0,0,0,0,0
33,145,1443,516,150,920,319,1538,2592,921,293,3468,5163,1153,151,426,0,0,0,0,0,0
42,175,1607,588,168,1119,543,1807,2982,1160,324,3617,5239,1208,173,447,0,0,0,0,0,0
45,188,1695,629,177,1204,618,1944,3162,1312,345,3716,5277,1239,186,467,0,0,0,0,0,0
41,198,1682,634,186,1181,580,1953,3150,1341,355,3727,5291,1253,200,467,0,0,0,0,0,0
39,195,1677,626,180,1195,566,1951,3127,1340,356,3740,5302,1249,207,468,0,0,0,0,0,0
40,194,1690,637,183,1210,578,1961,3165,1344,356,3775,5320,1246,209,476,0,0,0,0,0,0
43,205,1736,666,185,1257,653,2020,3245,1397,377,3818,5342,1267,206,485,0,0,0,0,0,0
45,196,1730,669,180,1248,639,2001,3251,1388,376,3803,5340,1258,204,478,0,0,0,0,0,0
43,193,1708,655,183,1246,625,2003,3250,1390,366,3801,5321,1255,206,474,0,0,0,0,0,0
43,191,1703,652,183,1217,617,1966,3217,1348,355,3774,5300,1246,191,477,0,0,0,0,0,0
43,187,1668,634,177,1193,600,1934,3148,1301,351,3728,5288,1233,195,477,0,0,0,0,0,0
43,173,1647,613,178,1190,603,1916,3117,1254,343,3667,5250,1217,185,457,0,0,0,0,0,0
38,169,1609,590,170,1142,567,1861,3030,1175,333,3608,5238,1201,172,451,0,0,0,0,0,0
36,153,1526,557,160,1041,439,1709,2834,1089,312,3536,5204,1184,164,444,0,0,0,0,0,0
34,145,1484,553,158,986,388,1669,2741,1046,306,3516,5178,1189,161,435,0,0,0,0,0,0
35,139,1443,518,158,940,336,1570,2627,953,290,3442,5160,1156,154,422,0,0,0,0,0,0
30,124,1407,491,146,874,280,1472,2497,851,279,3380,5125,1128,139,415,0,0,0,0,0,0
24,103,1289,431,131,727,102,1273,2193,671,251,3268,5069,1089,122,403,0,0,0,0,0,0
23,98,1246,414,127,680,51,1204,2093,611,243,3226,5047,1080,121,396,0,0,0,0,0,0
23,101,1245,413,129,678,53,1190,2087,609,242,3228,5047,1078,119,396,0,0,0,0,0,0
24,106,1262,426,129,695,68,1224,2120,643,248,3265,5064,1088,123,400,0,0,0,0,0,0
25,110,1279,437,130,715,83,1260,2159,685,255,3302,5082,1099,128,405,0,0,0,0,0,0
27,117,1291,445,132,728,91,1273,2181,707,260,3323,5093,1105,130,408,0,0,0,0,0,0
26,120,1304,451,134,747,108,1296,2209,721,265,3335,5100,1107,133,410,0,0,0,0,0,0
32,143,1429,509,150,907,310,1504,2547,909,292,3444,5152,1142,148,424,0,0,0,0,0,0
41,167,1579,580,168,1088,529,1760,2923,1137,326,3585,5221,1198,174,449,0,0,0,0,0,0
45,190,1650,618,176,1162,607,1888,3101,1261,349,3674,5262,1223,189,455,0,0,0,0,0,0
41,181,1630,606,180,1155,560,1864,3080,1257,339,3657,5257,1222,178,452,0,0,0,0,0,0
40,173,1625,584,172,1126,524,1826,3021,1204,334,3650,5258,1218,179,453,0,0,0,0,0,0
40,180,1614,591,170,1148,522,1826,3023,1192,336,3648,5241,1212,186,455,0,0,0,0,0,0
40,182,1640,605,172,1165,582,1879,3073,1243,343,3655,5246,1223,187,455,0,0,0,0,0,0
39,186,1614,588,171,1151,568,1851,3034,1208,346,3648,5245,1209,176,458,0,0,0,0,0,0
40,172,1627,592,169,1159,551,1843,3075,1216,337,3660,5242,1219,177,457,0,0,0,0,0,0
44,182,1628,601,171,1160,561,1848,3105,1234,341,3677,5252,1233,179,457,0,0,0,0,0,0
44,184,1631,620,175,1176,572,1871,3098,1253,355,3671,5257,1222,175,463,0,0,0,0,0,0
41,178,1628,617,172,1166,602,1876,3107,1231,345,3648,5247,1212,174,460,0,0,0,0,0,0
39,173,1600,591,166,1129,558,1823,3013,1175,338,3610,5234,1211,177,454,0,0,0,0,0,0
36,155,1529,555,161,1051,435,1706,2816,1083,314,3530,5189,1178,165,440,0,0,0,0,0,0
34,150,1491,529,162,994,377,1669,2742,1008,304,3509,5182,1166,169,431,0,0,0,0,0,0
32,135,1443,512,152,940,325,1570,2645,926,290,3455,5145,1151,157,420,0,0,0,0,0,0
29,128,1390,495,142,868,273,1471,2494,843,277,3382,5123,1135,141,418,0,0,0,0,0,0
24,106,1286,437,131,725,105,1268,2200,668,253,3280,5071,1095,125,405,0,0,0,0,0,0
23,97,1262,419,127,677,53,1199,2102,614,246,3245,5050,1083,124,397,0,0,0,0,0,0
23,98,1260,419,126,677,51,1197,2096,612,245,3243,5049,1082,122,396,0,0,0,0,0,0
24,105,1275,428,128,696,68,1226,2126,648,251,3282,5068,1090,125,401,0,0,0,0,0,0
25,110,1296,443,130,719,83,1257,2170,688,259,3322,5087,1104,128,406,0,0,0,0,0,0
26,115,1316,454,133,735,93,1286,2202,717,266,3352,5104,1112,133,409,0,0,0,0,0,0
27,129,1342,464,138,765,116,1327,2259,755,272,3384,5122,1122,136,413,0,0,0,0,0,0
33,161,1501,546,156,964,342,1598,2632,998,309,3525,5194,1177,160,433,0,0,0,0,0,0
44,200,1699,646,179,1187,591,1925,3115,1315,356,3734,5306,1253,187,467,0,0,0,0,0,0
48,219,1810,708,197,1325,717,2125,3384,1521,399,3920,5409,1287,221,491,0,0,0,0,0,0
46,224,1853,725,198,1355,690,2127,3394,1573,389,3992,5448,1301,222,494,0,0,0,0,0,0
47,224,1827,720,197,1313,654,2107,3342,1533,397,3977,5427,1298,220,492,0,0,0,0,0,0
43,211,1781,697,193,1261,629,2041,3242,1459,378,3898,5378,1277,220,483,0,0,0,0,0,0
42,201,1750,675,193,1267,662,2008,3250,1414,369,3828,5336,1263,204,474,0,0,0,0,0,0
41,183,1688,634,185,1209,601,1936,3153,1329,355,3739,5288,1238,192,461,0,0,0,0,0,0
40,174,1660,621,179,1167,587,1898,3098,1265,346,3688,5263,1228,200,464,0,0,0,0,0,0
40,176,1643,606,177,1170,569,1885,3071,1241,352,3665,5255,1230,183,463,0,0,0,0,0,0
41,172,1634,608,174,1175,578,1882,3089,1261,357,3657,5255,1231,186,460,0,0,0,0,0,0
41,173,1639,605,176,1156,592,1871,3074,1260,351,3644,5245,1216,188,456,0,0,0,0,0,0
40,172,1609,594,169,1121,552,1827,3006,1182,341,3616,5235,1214,181,451,0,0,0,0,0,0
34,154,1536,556,162,1034,431,1712,2827,1078,317,3533,5197,1194,169,441,0,0,0,0,0,0
33,146,1516,545,158,1001,389,1646,2751,1025,311,3524,5176,1182,161,433,0,0,0,0,0,0
32,134,1461,512,153,946,332,1570,2646,936,306,3461,5157,1166,152,419,0,0,0,0,0,0
29,126,1408,485,147,875,279,1468,2505,850,281,3382,5118,1137,144,415,0,0,0,0,0,0
25,106,1304,434,131,730,104,1262,2197,665,254,3288,5068,1094,122,404,0,0,0,0,0,0
23,96,1264,416,128,681,54,1195,2100,612,246,3251,5054,1083,119,398,0,0,0,0,0,0
23,98,1260,417,127,676,53,1196,2094,611,247,3244,5049,1080,120,398,0,0,0,0,0,0
24,108,1275,428,128,700,68,1231,2129,646,252,3284,5068,1089,123,401,0,0,0,0,0,0
25,114,1295,439,132,717,83,1263,2166,687,259,3320,5090,1102,128,405,0,0,0,0,0,0
27,119,1317,452,133,736,94,1288,2198,714,264,3350,5105,1110,133,409,0,0,0,0,0,0
27,128,1342,464,136,762,117,1328,2267,759,271,3382,5123,1123,143,415,0,0,0,0,0,0
33,158,1505,540,162,953,344,1587,2645,1014,306,3520,5205,1180,162,438,0,0,0,0,0,0
40,191,1704,643,183,1189,592,1910,3104,1309,352,3731,5302,1249,188,472,0,0,0,0,0,0
46,218,1816,706,199,1315,707,2113,3359,1510,381,3916,5396,1280,207,491,0,0,0,0,0,0
46,220,1855,726,197,1331,688,2146,3400,1544,389,3987,5445,1293,221,494,0,0,0,0,0,0
44,219,1823,717,197,1307,663,2117,3369,1538,396,3970,5436,1291,221,490,0,0,0,0,0,0
43,208,1776,693,201,1271,633,2049,3262,1450,376,3900,5382,1278,209,484,0,0,0,0,0,0
43,204,1755,680,196,1264,651,2018,3249,1405,371,3829,5339,1267,206,471,0,0,0,0,0,0
44,187,1681,639,187,1224,609,1965,3157,1326,358,3730,5284,1248,196,471,0,0,0,0,0,0
45,176,1660,619,179,1186,583,1897,3087,1278,346,3663,5266,1232,189,463,0,0,0,0,0,0
43,176,1643,605,174,1166,570,1894,3074,1255,350,3668,5260,1231,181,463,0,0,0,0,0,0
41,175,1633,603,172,1164,570,1875,3078,1272,350,3683,5248,1233,186,461,0,0,0,0,0,0
40,167,1635,603,174,1164,593,1864,3069,1254,344,3656,5240,1222,187,454,0,0,0,0,0,0
40,166,1621,591,171,1117,554,1829,3015,1184,334,3619,5224,1202,175,445,0,0,0,0,0,0
37,155,1535,551,160,1028,434,1698,2822,1067,315,3555,5188,1182,162,436,0,0,0,0,0,0
36,145,1504,545,151,1004,389,1637,2728,1017,311,3519,5175,1170,156,435,0,0,0,0,0,0
31,137,1465,518,151,935,335,1562,2637,934,294,3459,5154,1154,150,430,0,0,0,0,0,0
29,123,1407,490,148,872,276,1475,2507,852,280,3391,5125,1135,135,419,0,0,0,0,0,0
25,103,1300,437,131,732,103,1269,2202,671,254,3283,5069,1096,121,401,0,0,0,0,0,0
23,96,1267,418,127,680,52,1205,2102,613,245,3246,5050,1082,118,399,0,0,0,0,0,0
23,97,1262,416,127,678,51,1193,2090,606,245,3243,5048,1081,119,398,0,0,0,0,0,0
24,105,1277,428,128,696,68,1225,2124,648,251,3281,5067,1093,124,401,0,0,0,0,0,0
25,110,1295,441,130,719,83,1260,2168,687,259,3319,5087,1102,128,405,0,0,0,0,0,0
26,114,1318,450,132,731,95,1292,2203,721,264,3350,5102,1108,132,411,0,0,0,0,0,0
27,125,1347,469,135,763,125,1341,2257,759,271,3378,5123,1118,139,414,0,0,0,0,0,0
34,158,1506,549,157,957,346,1605,2667,1000,304,3520,5197,1169,159,435,0,0,0,0,0,0
43,200,1692,643,180,1193,588,1921,3118,1304,357,3745,5308,1244,187,464,0,0,0,0,0,0
49,217,1812,716,196,1320,712,2131,3386,1518,386,3908,5402,1276,216,485,0,0,0,0,0,0
47,226,1826,717,197,1331,695,2147,3410,1530,391,3983,5443,1299,226,495,0,0,0,0,0,0
47,218,1814,717,195,1314,671,2123,3335,1520,395,3982,5428,1304,220,493,0,0,0,0,0,0
45,208,1772,701,193,1268,632,2045,3252,1467,382,3919,5382,1290,210,485,0,0,0,0,0,0
42,199,1749,681,190,1274,640,2026,3234,1406,371,3838,5339,1277,204,471,0,0,0,0,0,0
42,183,1677,642,186,1222,611,1938,3144,1319,364,3740,5284,1242,199,462,0,0,0,0,0,0
42,179,1657,616,180,1183,581,1907,3069,1284,353,3670,5253,1233,192,459,0,0,0,0,0,0
42,183,1654,609,178,1181,574,1887,3052,1282,352,3657,5256,1230,187,464,0,0,0,0,0,0
41,180,1635,607,177,1184,583,1892,3062,1263,349,3670,5260,1228,188,458,0,0,0,0,0,0
41,178,1626,601,171,1163,602,1861,3076,1225,348,3655,5247,1218,185,455,0,0,0,0,0,0
39,165,1604,586,174,1149,558,1844,3020,1184,341,3616,5228,1202,183,450,0,0,0,0,0,0
35,153,1532,552,161,1049,431,1712,2833,1064,315,3538,5196,1180,167,436,0,0,0,0,0,0
33,149,1510,538,153,994,384,1647,2757,1032,308,3512,5180,1170,158,443,0,0,0,0,0,0
