"Time (seconds)","Speed (mph)","Grade (rise/run)","Key On/Off (1/0)","Engine Speed (rpm)","Engine Torque (Nm)","Engine Power (kW)"
15900,25.34,0.0255,1,1591,740.25,123.33
15901,26.12,0.0255,1,1622.25,625.1,106.19
15902,26.79,0.0255,1,1174,723.8,88.98
15903,27.35,0.0255,1,1187.38,411.25,51.14
15904,27.76,0.0255,1,1214.12,559.3,71.11
15905,28.23,0.0255,1,1232.62,411.25,53.08
15906,28.81,0.0255,1,1256.12,493.5,64.92
15907,29.31,0.0255,1,1285.12,444.15,59.77
15908,29.72,0.0255,1,1291.38,131.6,17.8
15909,29.81,0.0255,1,1294.75,279.65,37.92
15910,29.91,0.0255,1,1300.75,509.95,69.46
15911,30.04,0.0255,1,1311,394.8,54.2
15912,30.41,0.0255,1,1313,460.6,63.33
15913,30.79,0.0255,1,1341.12,690.9,97.03
15914,31.2,0.0255,1,1351.75,345.45,48.9
15915,31.37,0.0257,1,1360.38,263.2,37.49
15916,31.52,0.0259,1,1367.5,312.55,44.76
15917,31.44,0.0274,1,1369.88,394.8,56.64
15918,31.31,0.0301,1,1355.75,-16.45,0
15919,31.02,0.0305,1,1373.75,345.45,49.7
15920,31.09,0.0282,1,1350.38,411.25,58.16
15921,31.19,0.0249,1,1350.62,148.05,20.94
15922,31.34,0.021,1,1363.5,263.2,37.58
15923,31.49,0.0173,1,1368,378.35,54.2
15924,31.65,0.0137,1,1373.88,180.95,26.03
15925,31.84,0.0109,1,1382.5,180.95,26.2
15926,31.79,0.0086,1,1378.5,65.8,9.5
15927,31.6,0.0067,1,1365.12,-131.6,0
15928,31.12,0.0051,1,1339.12,-197.4,0
15929,30.5,0.0035,1,1317.75,32.9,4.54
15930,30.3,0.002,1,1313.88,32.9,4.53
15931,29.9,-0.0005,1,1398,32.9,4.82
15932,29.52,-0.0008,1,1814.38,65.8,12.5
15933,29.52,-0.001,1,1790.62,131.6,24.68
15934,29.28,-0.0012,1,1492.5,82.25,12.86
15935,29.29,-0.0015,1,1271.75,312.55,41.62
15936,29.5,-0.0017,1,1280.75,312.55,41.92
15937,29.79,-0.0019,1,1296.62,345.45,46.91
15938,29.92,-0.0022,1,1295.38,115.15,15.62
15939,30,-0.0026,1,1303.62,246.75,33.69
15940,30.09,-0.0031,1,1307.62,263.2,36.04
15941,30.22,-0.0036,1,1311.12,180.95,24.84
15942,30.29,-0.004,1,1315.5,263.2,36.26
15943,30.32,-0.0044,1,1315.5,213.85,29.46
15944,30.19,-0.0049,1,1300.75,49.35,6.72
15945,29.49,-0.0055,1,1745.5,16.45,3.01
15946,29.06,-0.0067,1,1781.38,-65.8,0
15947,28.41,-0.0068,1,1734.38,-246.75,0
15948,27.44,-0.0068,1,1676.75,-246.75,0
15949,26.48,-0.0068,1,1619.12,-230.3,0
15950,25.07,-0.0069,1,1508.88,-213.85,0
15951,22.56,-0.0069,1,1347.12,-197.4,0
15952,19.58,-0.007,1,1561.88,-230.3,0
15953,16.97,-0.007,1,1343.38,-197.4,0
15954,13.52,-0.0071,1,1044,-164.5,0
15955,9.74,-0.0071,1,755.75,-82.25,0
15956,6.15,-0.0071,1,727,82.25,6.26
15957,2.33,-0.0071,1,728,98.7,7.52
15958,0.18,-0.0071,1,739.12,115.15,8.91
15959,0,0,1,754.62,98.7,7.8
15960,0,0,1,750,82.25,6.46
15961,0,0,1,751.88,82.25,6.48
15962,0,0,1,749.5,82.25,6.46
15963,0,0,1,751.12,82.25,6.47
15964,0,0,1,744.62,82.25,6.41
15965,0.92,-0.0071,1,738,180.95,13.98
15966,2.41,-0.0071,1,1113.88,608.65,71
15967,5.13,-0.0071,1,1297.62,658,89.41
15968,7.93,-0.0072,1,1245.12,592.2,77.22
15969,10.04,-0.0072,1,1539.88,641.55,103.45
15970,11.66,-0.0072,1,1501.75,460.6,72.44
15971,13.94,-0.0072,1,1214.75,1135.05,144.39
15972,16.69,-0.0072,1,1432.38,1085.7,162.85
15973,18.99,-0.0072,1,1530,559.3,89.61
15974,20.93,-0.0071,1,1319,888.3,122.7
15975,22.57,-0.007,1,1404,575.75,84.65
15976,23.65,-0.0069,1,1466.5,427.7,65.68
15977,24.57,-0.0068,1,1531,542.85,87.03
15978,25.45,-0.0067,1,1579.5,444.15,73.46
15979,26.05,-0.0066,1,1208.75,559.3,70.8
15980,26.72,-0.0065,1,1161.75,592.2,72.05
15981,27.19,-0.0064,1,1185,526.4,65.32
15982,27.44,-0.0063,1,1188.75,180.95,22.53
15983,27.38,-0.0062,1,1182.88,148.05,18.34
15984,27.28,-0.0061,1,1187.5,427.7,53.19
15985,27.45,-0.006,1,1194.88,378.35,47.34
15986,27.66,-0.0059,1,1195,394.8,49.41
15987,27.86,-0.0058,1,1204.62,312.55,39.43
15988,28.06,-0.0057,1,1223.25,361.9,46.36
15989,27.56,-0.0057,1,1404.38,-197.4,0
15990,27.1,-0.0056,1,1671,131.6,23.03
15991,27.27,-0.0055,1,1682.62,197.4,34.78
15992,27.32,-0.0055,1,1232.88,82.25,10.62
15993,27.49,-0.0054,1,1190.12,180.95,22.55
15994,27.14,-0.0053,1,1416.25,98.7,14.64
15995,26.81,-0.0049,1,1639,-32.9,0
15996,26.41,-0.0041,1,1620.88,-148.05,0
15997,25.92,-0.0041,1,1589,-49.35,0
15998,25.34,-0.0041,1,1554.62,-213.85,0
15999,24.24,-0.0041,1,1481.5,-213.85,0
16000,23.12,-0.0041,1,1405.25,-197.4,0
16001,21.95,-0.0041,1,1335.88,-197.4,0
16002,20.75,-0.0041,1,1250,-180.95,0
16003,17.95,-0.0041,1,1429,-197.4,0
16004,15.27,-0.0041,1,1212.62,-180.95,0
16005,11.66,-0.0041,1,883.88,-148.05,0
16006,8.52,-0.0041,1,739.5,32.9,2.55
16007,4.53,-0.0041,1,724.5,131.6,9.98
16008,0.72,-0.0041,1,721.25,115.15,8.7
16009,0.02,-0.0041,1,754.62,98.7,7.8
16010,0,0,1,754.12,82.25,6.5
16011,0,0,1,748.5,98.7,7.74
16012,0,0,1,748.75,98.7,7.74
16013,0,0,1,750,98.7,7.75
16014,0,0,1,750.62,98.7,7.76
16015,0,0,1,751.62,82.25,6.47
16016,0,0,1,750.25,82.25,6.46
16017,0,0,1,749.88,82.25,6.46
16018,0,0,1,750.25,82.25,6.46
16019,0,0,1,749.75,82.25,6.46
16020,0,0,1,726.25,148.05,11.26
16021,1.52,-0.0041,1,778.62,460.6,37.56
16022,3.42,-0.0041,1,1152.12,575.75,69.46
16023,5.77,-0.0041,1,1374.25,575.75,82.86
16024,7.84,-0.0041,1,1590.88,855.4,142.51
16025,10.94,-0.0041,1,1647.25,806.05,139.04
16026,14.12,-0.0041,1,1311.25,707.35,97.13
16027,16.24,-0.0041,1,1346.88,378.35,53.36
16028,17.86,-0.0041,1,1117,855.4,100.06
16029,19.83,-0.0041,1,1249.38,1151.5,150.66
16030,22.04,-0.0041,1,1376.62,954.1,137.54
16031,23.67,-0.0041,1,1474.38,690.9,106.67
16032,25,-0.0041,1,1551.38,625.1,101.55
16033,25.84,-0.0041,1,1454.25,213.85,32.57
16034,26.52,-0.004,1,1154.62,444.15,53.7
16035,26.92,-0.0038,1,1164.75,559.3,68.22
16036,27.09,-0.0038,1,1176.88,246.75,30.41
16037,27.16,-0.0039,1,1176.62,411.25,50.67
16038,27.17,-0.0039,1,1176.12,197.4,24.31
16039,27.1,-0.0039,1,1340.5,477.05,66.97
16040,26.78,-0.0038,1,1638.25,32.9,5.64
16041,26.62,-0.0038,1,1640.38,213.85,36.74
16042,26.58,-0.0037,1,1620.25,197.4,33.49
16043,26.74,-0.0037,1,1165.25,444.15,54.2
16044,27.15,-0.0036,1,1181.88,625.1,77.37
16045,27.77,-0.0036,1,1202.62,658,82.87
16046,28.33,-0.0035,1,1229,444.15,57.16
16047,28.69,-0.0034,1,1244.5,526.4,68.6
16048,29.05,-0.0033,1,1260.25,378.35,49.93
16049,29.16,-0.0031,1,1264.62,197.4,26.14
16050,28.97,-0.0028,1,1257.25,180.95,23.82
16051,28.85,-0.0024,1,1251.88,329,43.13
16052,28.69,-0.0019,1,1240.12,98.7,12.82
16053,27.97,-0.0016,1,1332.25,-180.95,0
16054,26.84,-0.0012,1,1605.25,-213.85,0
16055,25.28,-0.0009,1,1519.88,-213.85,0
16056,22.7,-0.0007,1,1363.62,-197.4,0
16057,19.72,-0.0005,1,1582.5,-213.85,0
16058,17.31,-0.0003,1,1394.88,-197.4,0
16059,14.55,-0.0001,1,1153.25,-180.95,0
16060,11.48,0,1,846.88,-148.05,0
16061,7.87,0.0001,1,732.75,65.8,5.05
16062,4.12,0.0002,1,729.12,115.15,8.79
16063,1.04,0.0002,1,727.88,98.7,7.52
16064,0.05,0.0002,1,746.25,115.15,9
16065,0,0,1,751.12,98.7,7.76
16066,0,0,1,750.5,98.7,7.76
16067,0,0,1,749.75,98.7,7.75
16068,0,0,1,749,98.7,7.74
16069,0,0,1,750.38,98.7,7.76
16070,0,0,1,749.5,427.7,33.57
16071,2.05,0.0002,1,1163.12,641.55,78.14
16072,5.1,0.0003,1,1061.38,608.65,67.65
16073,7.63,0.0004,1,1179,625.1,77.18
16074,9.6,0.0005,1,1480.75,707.35,109.68
16075,11.42,0.0007,1,1583.62,575.75,95.48
16076,13.45,0.0009,1,1160.38,1102.15,133.93
16077,16.13,0.0012,1,1383.5,1118.6,162.06
16078,18.74,0.0015,1,1593.38,1019.9,170.18
16079,20.74,0.002,1,1375.5,740.25,106.63
16080,22.52,0.0023,1,1407,789.6,116.34
16081,23.93,0.0022,1,1487.75,658,102.51
16082,25.08,0.0022,1,1562,690.9,113.01
16083,26.13,0.0019,1,1600.62,427.7,71.69
16084,26.65,0.0031,1,1241.12,411.25,53.45
16085,27.07,0.0027,1,1173.5,296.1,36.39
16086,27.51,0.0023,1,1195.62,394.8,49.43
16087,27.81,0.0018,1,1208,345.45,43.7
16088,28.11,0.0016,1,1220.5,378.35,48.36
16089,28.15,0.0015,1,1219.25,98.7,12.6
16090,27.63,0.0017,1,1571.62,279.65,46.02
16091,27.43,0.0018,1,1717.88,493.5,88.78
16092,27.87,0.002,1,1722.5,279.65,50.44
16093,27.98,0.0022,1,1516.38,82.25,13.06
16094,28.16,0.0023,1,1229.38,575.75,74.12
16095,28.54,0.0023,1,1242.25,394.8,51.36
16096,28.85,0.0023,1,1253.62,345.45,45.35
16097,28.9,0.0023,1,1254.25,279.65,36.73
16098,28.79,0.0023,1,1239.38,65.8,8.54
16099,27.91,0.0022,1,1727.25,246.75,44.63
16100,27.75,0.0022,1,1706.88,82.25,14.7
16101,27.49,0.002,1,1691,115.15,20.39
16102,27.1,0.0019,1,1664.5,-148.05,0
16103,26.18,0.0016,1,1600.88,-213.85,0
16104,25,0.0013,1,1492.25,-197.4,0
16105,23.15,0.0009,1,1380.25,-180.95,0
16106,20.29,0.0006,1,1417,-197.4,0
16107,18.11,0.0003,1,1466.12,-197.4,0
16108,15.25,0,1,1200.75,-180.95,0
16109,11.82,-0.0002,1,889.62,-148.05,0
16110,8.25,-0.0004,1,737.88,49.35,3.81
16111,4.41,-0.0005,1,727.75,115.15,8.78
16112,0.84,-0.0005,1,725.75,98.7,7.5
16113,0.03,-0.0005,1,750.62,98.7,7.76
16114,0,0,1,753.12,82.25,6.49
16115,0,0,1,750.5,82.25,6.46
16116,0,0,1,749.62,82.25,6.46
16117,0,0,1,750,82.25,6.46
16118,0,0,1,751.38,82.25,6.47
16119,0,0,1,751,82.25,6.47
16120,0,0,1,749.25,82.25,6.45
16121,0,0,1,749.5,82.25,6.46
16122,0,0,1,751,82.25,6.47
16123,0,0,1,748.38,82.25,6.45
16124,0.04,-0.0005,1,734.62,148.05,11.39
16125,1.3,-0.0005,1,967.25,592.2,59.98
16126,3.82,-0.0006,1,1349.5,707.35,99.96
16127,6.96,-0.0008,1,1224,608.65,78.01
16128,9.25,-0.001,1,1417,674.45,100.08
16129,11,-0.0012,1,1635.38,641.55,109.87
16130,12.98,-0.0016,1,1151.5,1019.9,122.98
16131,15.68,-0.002,1,1343.38,1118.6,157.36
16132,18.37,-0.0024,1,1565.25,1069.25,175.26
16133,20.76,-0.003,1,1322.88,1151.5,159.52
16134,22.85,-0.0036,1,1433.25,773.15,116.04
16135,24.24,-0.0041,1,1509,444.15,70.19
16136,24.88,-0.0046,1,1546.75,279.65,45.3
16137,25.23,-0.0051,1,1079,82.25,9.29
16138,24.92,-0.0057,1,1071.62,-148.05,0
16139,23.81,-0.0069,1,1094.75,-148.05,0
16140,22.56,-0.007,1,1380.25,-180.95,0
16141,21.08,-0.0072,1,1255.25,-180.95,0
16142,18,-0.0073,1,1441.12,-197.4,0
16143,15.17,-0.0074,1,1195.88,-164.5,0
16144,11.72,-0.0075,1,884.62,-148.05,0
16145,8.69,-0.0075,1,744.75,0,0
16146,5.3,-0.0075,1,723.5,115.15,8.72
16147,1.44,-0.0076,1,727.5,98.7,7.52
16148,0.06,-0.0076,1,749.5,98.7,7.75
16149,0,0,1,752,82.25,6.48
16150,0,0,1,750.62,82.25,6.47
16151,0,0,1,750.62,82.25,6.47
16152,0,0,1,749.88,82.25,6.46
16153,0,0,1,748.25,82.25,6.44
16154,0,0,1,748.75,82.25,6.45
16155,0,0,1,753.25,82.25,6.49
16156,0,0,1,750.88,82.25,6.47
16157,0,0,1,748.25,82.25,6.44
16158,0,0,1,748.12,82.25,6.44
16159,0,0,1,753.5,65.8,5.19
16160,0,0,1,751.5,65.8,5.18
16161,0,0,1,747.88,82.25,6.44
16162,0,0,1,747.25,82.25,6.44
16163,0,0,1,746.62,82.25,6.43
16164,0,0,1,750.38,82.25,6.46
16165,0,0,1,749.88,82.25,6.46
16166,0,0,1,750.38,82.25,6.46
16167,0,0,1,749.62,82.25,6.46
16168,0,0,1,750.12,82.25,6.46
16169,0,0,1,750.25,82.25,6.46
16170,0,0,1,749.12,82.25,6.45
16171,0,0,1,745.5,98.7,7.71
16172,0,0,1,746.25,115.15,9
16173,0.94,-0.0076,1,811.62,378.35,32.16
16174,2.28,-0.0076,1,775.62,296.1,24.05
16175,3.8,-0.0076,1,1178,559.3,69
16176,5.66,-0.0076,1,1312.12,493.5,67.81
16177,7.25,-0.0076,1,1428.88,493.5,73.84
16178,8.88,-0.0077,1,1199.88,312.55,39.27
16179,9.36,-0.0077,1,757.75,-16.45,0
16180,9.17,-0.0078,1,756.38,-16.45,0
16181,8.06,-0.0078,1,740.75,82.25,6.38
16182,5.45,-0.0078,1,731.12,131.6,10.08
16183,2.5,-0.0078,1,738.88,115.15,8.91
16184,0.91,-0.0078,1,738.5,131.6,10.18
16185,1.44,-0.0078,1,764.75,197.4,15.81
16186,2.09,-0.0078,1,754.12,180.95,14.29
16187,2.15,-0.0078,1,752.5,180.95,14.26
16188,2.73,-0.0079,1,752.38,164.5,12.96
16189,2.49,-0.0079,1,750,164.5,12.92
16190,1.66,-0.0079,1,748,180.95,14.17
16191,0.29,-0.0079,1,748.88,197.4,15.48
16192,0.32,-0.0079,1,822.62,493.5,42.51
16193,2.38,-0.0079,1,1285.25,723.8,97.42
16194,5.38,-0.0079,1,1242.12,707.35,92.01
16195,7.94,-0.0079,1,1224.62,707.35,90.71
16196,9.98,-0.0079,1,1524.62,773.15,123.44
16197,11.16,-0.008,1,1734,789.6,143.38
16198,12.07,-0.008,1,1262.88,180.95,23.93
16199,12.57,-0.008,1,1049.12,378.35,41.57
16200,13.45,-0.0081,1,1147.5,838.95,100.81
16201,14.92,-0.0081,1,1262.25,756.7,100.02
16202,16.67,-0.0081,1,1412.75,1003.45,148.45
16203,18.59,-0.0082,1,1423.5,625.1,93.18
16204,20.79,-0.0082,1,1314.25,1167.95,160.74
16205,23.15,-0.0082,1,1450.62,987,149.93
16206,24.92,-0.0082,1,1557.38,822.5,134.14
16207,26.25,-0.0082,1,1619.25,806.05,136.68
16208,27.34,-0.0082,1,1198.75,1135.05,142.49
16209,28.54,-0.0082,1,1251,1036.35,135.77
16210,29.81,-0.0082,1,1304.62,1003.45,137.09
16211,31.01,-0.0082,1,1357.25,1003.45,142.62
16212,32.04,-0.0082,1,1395.75,904.75,132.24
16213,32.94,-0.0082,1,1440.62,987,148.9
16214,33.69,-0.0082,1,1464.38,345.45,52.97
16215,33.82,-0.0082,1,1463,131.6,20.16
16216,33.8,-0.0082,1,1483.12,411.25,63.87
16217,33.89,-0.0082,1,1461.25,32.9,5.03
16218,34.14,-0.0082,1,1482.75,427.7,66.41
16219,34.51,-0.0082,1,1499.5,329,51.66
16220,34.56,-0.0082,1,1492.38,16.45,2.57
16221,34.62,-0.0082,1,1514.62,131.6,20.87
16222,34.72,-0.0084,1,1506.25,-148.05,0
16223,34.7,-0.0086,1,1502.38,-197.4,0
16224,34.56,-0.0088,1,1497.12,-230.3,0
16225,34.38,-0.009,1,1491.25,-16.45,0
16226,34.22,-0.0093,1,1488.75,-164.5,0
16227,33.98,-0.0096,1,1468.62,49.35,7.59
16228,33.78,-0.0099,1,1467,345.45,53.07
16229,33.9,-0.0104,1,1466.88,493.5,75.81
16230,34.24,-0.0109,1,1485.25,542.85,84.43
16231,34.43,-0.0116,1,1491.5,493.5,77.08
16232,34.78,-0.0122,1,1512.25,559.3,88.57
16233,35.03,-0.0121,1,1515.38,361.9,57.43
16234,35.03,-0.0117,1,1514.5,49.35,7.83
16235,35.03,-0.0112,1,1517.5,82.25,13.07
16236,35.3,-0.0107,1,1509.12,246.75,39
16237,35.21,-0.01,1,1521.5,-16.45,0
16238,35.4,-0.0094,1,1527.25,0,0
16239,35.34,-0.0093,1,1536.38,115.15,18.53
16240,35.32,-0.0089,1,1533.25,263.2,42.26
16241,35.34,-0.0086,1,1526,115.15,18.4
16242,35.2,-0.0083,1,1519,82.25,13.08
16243,34.98,-0.008,1,1512.62,32.9,5.21
16244,34.98,-0.0079,1,1512,115.15,18.23
16245,34.9,-0.0079,1,1510.5,-213.85,0
16246,34.69,-0.008,1,1511.75,-98.7,0
16247,34.51,-0.0081,1,1491,-230.3,0
16248,34.09,-0.0081,1,1473.75,-49.35,0
16249,33.48,-0.008,1,1456.75,-98.7,0
16250,32.85,-0.0077,1,1418.38,16.45,2.44
16251,32.52,-0.0072,1,1401,246.75,36.2
16252,31.69,-0.0064,1,1367.75,213.85,30.63
16253,30.91,-0.0056,1,1331.88,345.45,48.18
16254,29.86,-0.0052,1,1308.88,-32.9,0
16255,28.41,-0.005,1,1723.12,-82.25,0
16256,27.38,-0.0047,1,1680.88,-148.05,0
16257,26.69,-0.0044,1,1657,-82.25,0
16258,26.58,-0.0041,1,1653.75,148.05,25.64
16259,26.71,-0.0038,1,1355.5,82.25,11.68
16260,26.95,-0.0036,1,1171.25,-16.45,0
16261,27.42,-0.0034,1,1192.12,164.5,20.54
16262,27.22,-0.0032,1,1302.12,-180.95,0
16263,26.6,-0.0031,1,1664.62,345.45,60.22
16264,26.66,-0.0031,1,1648.5,263.2,45.44
16265,26.66,-0.003,1,1648.5,263.2,45.44
16266,26.66,-0.003,1,1648.5,263.2,45.44
16267,26.66,-0.003,1,1648.5,263.2,45.44
16268,26.66,-0.003,1,1648.5,263.2,45.44
16269,26.66,-0.003,1,1648.5,263.2,45.44
16270,26.56,-0.003,1,1610.5,329,55.49
16271,26.27,-0.003,1,1147.12,592.2,71.14
16272,25.9,-0.003,1,1114.25,-180.95,0
16273,24.65,-0.0029,1,1467.62,-197.4,0
16274,23.35,-0.0029,1,1427.88,-180.95,0
16275,21.05,-0.0029,1,1249.62,-180.95,0
16276,17.95,-0.0028,1,1443.5,-197.4,0
16277,14.73,-0.0028,1,1162.5,-164.5,0
16278,11.18,-0.0028,1,831,-148.05,0
16279,7.84,-0.0028,1,733.12,65.8,5.05
16280,3.84,-0.0028,1,730.75,115.15,8.81
16281,0.52,-0.0028,1,729.62,98.7,7.54
16282,0.02,-0.0028,1,753.88,82.25,6.49
16283,0.02,-0.0028,1,751.62,82.25,6.47
16284,0,0,1,748.25,82.25,6.44
16285,0,0,1,749.12,82.25,6.45
16286,0,0,1,750.38,82.25,6.46
16287,0,0,1,751.62,82.25,6.47
16288,0,0,1,726.38,131.6,10.01
16289,1.51,-0.0028,1,1121.5,625.1,73.41
16290,4.52,-0.0028,1,1307.12,690.9,94.57
16291,7.48,-0.0028,1,1192.88,608.65,76.03
16292,9.57,-0.0028,1,1454.25,690.9,105.22
16293,11.4,-0.0028,1,1641.62,608.65,104.63
16294,13.37,-0.0028,1,1171.62,1069.25,131.19
16295,16.16,-0.0028,1,1382.88,1102.15,159.61
16296,18.75,-0.0028,1,1582.38,871.85,144.47
16297,21.01,-0.0028,1,1322,1102.15,152.58
16298,22.84,-0.0029,1,1424.38,509.95,76.06
16299,23.72,-0.0028,1,1467.75,361.9,55.62
16300,24.07,-0.0009,1,1488.25,197.4,30.76
16301,24.38,-0.0009,1,1499.88,361.9,56.84
16302,24.62,-0.0009,1,1515.88,197.4,31.34
16303,24.71,-0.0009,1,1527.75,98.7,15.79
16304,24.51,-0.0009,1,1516.38,-230.3,0
16305,24.03,-0.0009,1,1463.75,-213.85,0
16306,23.05,-0.0009,1,1406.5,-197.4,0
16307,22.01,-0.0009,1,1342.88,-197.4,0
16308,20.95,-0.0009,1,1275.62,-180.95,0
16309,19.05,-0.0009,1,1175.88,-180.95,0
16310,16.21,-0.0009,1,1300,-180.95,0
16311,13.72,-0.0009,1,1090.25,-164.5,0
16312,10.8,-0.0009,1,768.75,-131.6,0
16313,7.76,-0.0009,1,733.25,65.8,5.05
16314,3.86,-0.0009,1,729.12,115.15,8.79
16315,0.55,-0.0009,1,728,115.15,8.78
16316,0.02,-0.0009,1,752.62,98.7,7.78
16317,0,0,1,751,82.25,6.47
16318,0,0,1,752.5,82.25,6.48
16319,0,0,1,749.5,65.8,5.16
16320,0,0,1,749.62,82.25,6.46
16321,0,0,1,747.88,82.25,6.44
16322,0,0,1,748,82.25,6.44
16323,0,0,1,754.88,65.8,5.2
16324,0,0,1,748.75,82.25,6.45
16325,0,0,1,748.38,82.25,6.45
16326,0,0,1,752.25,82.25,6.48
16327,0,0,1,752.25,65.8,5.18
16328,0,0,1,749.12,82.25,6.45
16329,0,0,1,748,82.25,6.44
16330,0,0,1,753.38,82.25,6.49
16331,0,0,1,750.25,65.8,5.17
16332,0,0,1,747.38,82.25,6.44
16333,0,0,1,747.62,82.25,6.44
16334,0,0,1,752.25,82.25,6.48
16335,0,0,1,752.5,65.8,5.19
16336,0,0,1,750.12,65.8,5.17
16337,0,0,1,748.88,65.8,5.16
16338,0,0,1,754.75,65.8,5.2
16339,0,0,1,726.12,131.6,10.01
16340,1.15,-0.0009,1,743.25,164.5,12.8
16341,1.23,-0.0009,1,748.12,164.5,12.89
16342,0.98,-0.0009,1,746.88,180.95,14.15
16343,0.91,-0.0009,1,752.25,164.5,12.96
16344,0.17,-0.0009,1,752.12,164.5,12.96
16345,0.01,-0.0009,1,748.62,164.5,12.9
16346,0,0,1,746.75,180.95,14.15
16347,0,0,1,750.75,164.5,12.93
16348,0,0,1,757.62,115.15,9.14
16349,0,0,1,754.12,115.15,9.09
16350,0,0,1,750.62,98.7,7.76
16351,0,0,1,753,98.7,7.78
16352,0,0,1,751.88,82.25,6.48
16353,0,0,1,750,82.25,6.46
16354,0,0,1,749.88,82.25,6.46
16355,0,0,1,750.5,82.25,6.46
16356,0.34,-0.0009,1,867.12,427.7,38.84
16357,1.97,-0.0009,1,998.12,559.3,58.46
16358,4.35,-0.0008,1,1246.88,477.05,62.29
16359,6.02,-0.0008,1,884.75,32.9,3.05
16360,6.45,-0.0008,1,942.12,477.05,47.07
16361,6.89,-0.0008,1,1249.5,477.05,62.42
16362,7.63,-0.0008,1,1218.25,329,41.97
16363,8.47,-0.0008,1,1368.38,690.9,99
16364,10.18,-0.0008,1,1680,937.65,164.96
16365,13.55,-0.0007,1,1576.62,987,162.96
16366,16.54,-0.0007,1,1411.62,756.7,111.86
16367,18.83,-0.0006,1,1187.75,1118.6,139.13
16368,21,-0.0005,1,1319.12,822.5,113.62
16369,22.78,-0.0004,1,1430.5,789.6,118.28
16370,24.56,-0.0003,1,1544.12,1135.05,183.54
16371,26.78,-0.0001,1,1675.5,1085.7,190.49
16372,28.45,0.0001,1,1761,427.7,78.87
16373,29.06,0.0001,1,1472.25,411.25,63.4
16374,30.03,0.0001,1,1306.25,427.7,58.51
16375,30.52,0,1,1328.88,263.2,36.63
16376,30.87,-0.0001,1,1336.75,148.05,20.72
16377,31.18,-0.0004,1,1343.88,115.15,16.21
16378,31.07,-0.0007,1,1344.62,-32.9,0
16379,31.12,-0.0011,1,1343.88,213.85,30.1
16380,31.24,-0.0014,1,1359.75,411.25,58.56
16381,31.41,-0.0018,1,1355.5,164.5,23.35
16382,31.08,-0.002,1,1362.75,164.5,23.48
16383,31.06,-0.0022,1,1349.88,213.85,30.23
16384,30.61,-0.0024,1,1318.88,-180.95,0
16385,30.52,-0.0027,1,1318.38,131.6,18.17
16386,30.2,-0.0029,1,1306.25,-32.9,0
16387,29.2,-0.0031,1,1534.5,-197.4,0
16388,28.16,-0.0036,1,1708.5,-230.3,0
16389,26.42,-0.0042,1,1627.25,-213.85,0
16390,25.03,-0.0047,1,1524,-213.85,0
16391,23.25,-0.0052,1,1405.38,-197.4,0
16392,20.39,-0.0056,1,1321,-180.95,0
16393,17.09,-0.006,1,1353.5,-197.4,0
16394,12.43,-0.0063,1,932.88,-164.5,0
16395,7.49,-0.0064,1,728.38,98.7,7.53
16396,2.29,-0.0064,1,723.88,115.15,8.73
16397,0.16,-0.0064,1,739,131.6,10.18
16398,0.02,-0.0064,1,751.62,98.7,7.77
16399,0,0,1,749.88,98.7,7.75
16400,0,0,1,751.12,98.7,7.76
16401,0,0,1,749.62,98.7,7.75
16402,0,0,1,749.5,98.7,7.75
16403,0,0,1,748.75,98.7,7.74
16404,0,0,1,750.38,98.7,7.76
16405,0,0,1,749.38,98.7,7.75
16406,0,0,1,747.75,115.15,9.02
16407,0.79,-0.0065,1,738.25,197.4,15.26
16408,1.59,-0.0065,1,749.38,197.4,15.49
16409,2.7,-0.0065,1,1048.62,477.05,52.39
16410,4.45,-0.0066,1,1258,658,86.68
16411,5.91,-0.0067,1,1400.88,608.65,89.29
16412,7.35,-0.0069,1,1466.62,625.1,96.01
16413,9.3,-0.0071,1,1527.25,674.45,107.87
16414,11.33,-0.0073,1,1222.75,723.8,92.68
16415,13.32,-0.0075,1,1137.12,1102.15,131.24
16416,15.41,-0.0078,1,1312.75,1167.95,160.56
16417,17.58,-0.0081,1,1499,1151.5,180.76
16418,19.75,-0.0085,1,1665.5,1085.7,189.36
16419,21.55,-0.009,1,1359.25,1102.15,156.88
16420,23.32,-0.0095,1,1455.38,1151.5,175.5
16421,25,-0.0099,1,1558.5,1118.6,182.56
16422,26.66,-0.0104,1,1666.5,1102.15,192.34
16423,28.42,-0.0109,1,1777.62,1069.25,199.04
16424,30.25,-0.0113,1,1887.25,1019.9,201.57
16425,31.39,-0.0117,1,1435.75,263.2,39.57
16426,31.96,-0.0118,1,1385.25,279.65,40.57
16427,31.95,-0.0114,1,1375.5,0,0
16428,31.95,-0.0107,1,1398.62,246.75,36.14
16429,32.16,-0.01,1,1397.75,246.75,36.12
16430,32.19,-0.0094,1,1379.12,0,0
16431,32.05,-0.0089,1,1386.88,213.85,31.06
16432,32.17,-0.0084,1,1405.88,296.1,43.59
16433,32.34,-0.0081,1,1401.75,180.95,26.56
16434,32.24,-0.0078,1,1396,-16.45,0
16435,32.05,-0.0075,1,1387.62,-65.8,0
16436,31.85,-0.007,1,1376.38,32.9,4.74
16437,31.86,-0.0038,1,1375.88,180.95,26.07
16438,31.89,-0.0026,1,1361.5,-115.15,0
