Time (seconds),Speed (mph),Grade (rise/run),Key On/Off (1/0),Engine Speed (rpm),Engine Torque (Nm),Engine Power (kW),Speed (m/s),Acceleration (m/s2),P_W (kW),eta_RB,P_T (kW),EC_cum (kWh),ER_cum (kWh),SOC,break_length,charging_break (bool),SOC_wBreakCharging,charging_power_existing_breaks (kW),charging_power_depletion_breaks (kW),charging_power_after_cycle (kW),charging_power_total (kW)
18161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5485031880382744,0.0,100.0,0.0,100.0
18162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5487089493551467,0.0,100.0,0.0,100.0
18163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5489147106720191,0.0,100.0,0.0,100.0
18164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5491204719888915,0.0,100.0,0.0,100.0
18165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5493262333057639,0.0,100.0,0.0,100.0
18166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5495319946226362,0.0,100.0,0.0,100.0
18167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5497377559395086,0.0,100.0,0.0,100.0
18168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.549943517256381,0.0,100.0,0.0,100.0
18169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5501492785732534,0.0,100.0,0.0,100.0
18170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5503550398901258,0.0,100.0,0.0,100.0
18171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5505608012069981,0.0,100.0,0.0,100.0
18172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5507665625238706,0.0,100.0,0.0,100.0
18173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5509723238407429,0.0,100.0,0.0,100.0
18174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5511780851576152,0.0,100.0,0.0,100.0
18175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5513838464744877,0.0,100.0,0.0,100.0
18176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.55158960779136,0.0,100.0,0.0,100.0
18177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5517953691082325,0.0,100.0,0.0,100.0
18178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5520011304251048,0.0,100.0,0.0,100.0
18179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5522068917419772,0.0,100.0,0.0,100.0
18180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5524126530588496,0.0,100.0,0.0,100.0
18181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.552618414375722,0.0,100.0,0.0,100.0
18182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5528241756925943,0.0,100.0,0.0,100.0
18183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5530299370094667,0.0,100.0,0.0,100.0
18184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5532356983263391,0.0,100.0,0.0,100.0
18185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5534414596432115,0.0,100.0,0.0,100.0
18186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5536472209600839,0.0,100.0,0.0,100.0
18187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5538529822769562,0.0,100.0,0.0,100.0
18188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5540587435938287,0.0,100.0,0.0,100.0
18189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.554264504910701,0.0,100.0,0.0,100.0
18190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5544702662275733,0.0,100.0,0.0,100.0
18191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5546760275444458,0.0,100.0,0.0,100.0
18192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5548817888613181,0.0,100.0,0.0,100.0
18193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5550875501781906,0.0,100.0,0.0,100.0
18194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5552933114950629,0.0,100.0,0.0,100.0
18195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5554990728119353,0.0,100.0,0.0,100.0
18196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5557048341288077,0.0,100.0,0.0,100.0
18197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5559105954456801,0.0,100.0,0.0,100.0
18198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5561163567625526,0.0,100.0,0.0,100.0
18199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5563221180794249,0.0,100.0,0.0,100.0
18200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5565278793962973,0.0,100.0,0.0,100.0
18201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5567336407131697,0.0,100.0,0.0,100.0
18202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5569394020300421,0.0,100.0,0.0,100.0
18203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5571451633469144,0.0,100.0,0.0,100.0
18204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5573509246637869,0.0,100.0,0.0,100.0
18205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5575566859806593,0.0,100.0,0.0,100.0
18206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5577624472975317,0.0,100.0,0.0,100.0
18207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5579682086144041,0.0,100.0,0.0,100.0
18208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5581739699312764,0.0,100.0,0.0,100.0
18209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5583797312481489,0.0,100.0,0.0,100.0
18210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5585854925650212,0.0,100.0,0.0,100.0
18211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5587912538818937,0.0,100.0,0.0,100.0
18212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.558997015198766,0.0,100.0,0.0,100.0
18213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5592027765156383,0.0,100.0,0.0,100.0
18214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5594085378325108,0.0,100.0,0.0,100.0
18215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5596142991493831,0.0,100.0,0.0,100.0
18216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5598200604662555,0.0,100.0,0.0,100.0
18217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5600258217831279,0.0,100.0,0.0,100.0
18218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5602315831000003,0.0,100.0,0.0,100.0
18219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5604373444168727,0.0,100.0,0.0,100.0
18220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.560643105733745,0.0,100.0,0.0,100.0
18221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5608488670506174,0.0,100.0,0.0,100.0
18222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5610546283674898,0.0,100.0,0.0,100.0
18223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5612603896843622,0.0,100.0,0.0,100.0
18224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5614661510012345,0.0,100.0,0.0,100.0
18225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.561671912318107,0.0,100.0,0.0,100.0
18226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5618776736349793,0.0,100.0,0.0,100.0
18227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5620834349518518,0.0,100.0,0.0,100.0
18228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5622891962687241,0.0,100.0,0.0,100.0
18229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5624949575855964,0.0,100.0,0.0,100.0
18230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5627007189024689,0.0,100.0,0.0,100.0
18231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5629064802193412,0.0,100.0,0.0,100.0
18232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5631122415362136,0.0,100.0,0.0,100.0
18233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.563318002853086,0.0,100.0,0.0,100.0
18234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5635237641699584,0.0,100.0,0.0,100.0
18235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5637295254868308,0.0,100.0,0.0,100.0
18236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5639352868037031,0.0,100.0,0.0,100.0
18237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5641410481205755,0.0,100.0,0.0,100.0
18238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5643468094374479,0.0,100.0,0.0,100.0
18239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5645525707543203,0.0,100.0,0.0,100.0
18240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5647583320711926,0.0,100.0,0.0,100.0
18241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5649640933880651,0.0,100.0,0.0,100.0
18242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5651698547049374,0.0,100.0,0.0,100.0
18243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5653756160218099,0.0,100.0,0.0,100.0
18244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5655813773386823,0.0,100.0,0.0,100.0
18245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5657871386555546,0.0,100.0,0.0,100.0
18246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5659928999724271,0.0,100.0,0.0,100.0
18247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5661986612892994,0.0,100.0,0.0,100.0
18248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5664044226061719,0.0,100.0,0.0,100.0
18249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5666101839230442,0.0,100.0,0.0,100.0
18250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5668159452399166,0.0,100.0,0.0,100.0
18251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5670217065567891,0.0,100.0,0.0,100.0
18252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5672274678736614,0.0,100.0,0.0,100.0
18253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5674332291905338,0.0,100.0,0.0,100.0
18254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5676389905074062,0.0,100.0,0.0,100.0
18255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5678447518242786,0.0,100.0,0.0,100.0
18256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.568050513141151,0.0,100.0,0.0,100.0
18257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5682562744580234,0.0,100.0,0.0,100.0
18258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5684620357748957,0.0,100.0,0.0,100.0
18259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5686677970917681,0.0,100.0,0.0,100.0
18260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5688735584086405,0.0,100.0,0.0,100.0
18261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5690793197255128,0.0,100.0,0.0,100.0
18262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5692850810423853,0.0,100.0,0.0,100.0
18263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5694908423592576,0.0,100.0,0.0,100.0
18264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5696966036761301,0.0,100.0,0.0,100.0
18265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5699023649930024,0.0,100.0,0.0,100.0
18266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5701081263098747,0.0,100.0,0.0,100.0
18267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5703138876267472,0.0,100.0,0.0,100.0
18268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5705196489436195,0.0,100.0,0.0,100.0
18269,64.27,-0.0146,1.0,1446.38,1203.44,182.28,28.921499999999998,0.32399999999999807,62.91533491926408,0.0,74.16200261597702,76.0038000818753,-5.357758978127561,0.1973217847407196,0.0,False,0.570367052230418,0.0,0.0,0.0,0.0
18270,64.95,-0.0136,1.0,1466.75,1154.32,177.3,29.227500000000003,0.3060000000000045,63.43103541534961,0.0,74.76988909689352,76.02456949551333,-5.357758978127561,0.19716793723228965,0.0,False,0.570213204721988,0.0,0.0,0.0,0.0
18271,65.03,-0.0128,1.0,1466.38,835.04,128.23,29.2635,0.03599999999999781,35.191199507581175,0.0,41.481934941452444,76.03609225521927,-5.357758978127561,0.19708258345669016,0.0,False,0.5701278509463885,0.0,0.0,0.0,0.0
18272,64.82,-0.0119,1.0,1464.75,171.92,26.37,29.168999999999997,-0.09450000000000358,21.708284530611863,0.0974864068089207,25.588830707387125,76.0432002637491,-5.357758978127561,0.19702993154165438,0.0,False,0.5700751990313527,0.0,0.0,0.0,0.0
18273,65.2,-0.0109,1.0,1465.75,835.04,128.17,29.340000000000003,0.17100000000000648,52.15965007715713,0.0,61.483644813057275,76.06027905397495,-5.357758978127561,0.1969034219844259,0.0,False,0.5699486894741242,0.0,0.0,0.0,0.0
18274,64.43,-0.0099,1.0,1464.12,49.12,7.53,28.993500000000004,-0.3464999999999989,-3.7889561128262184,0.5299775483586833,-1.703539119029144,76.06027905397495,-5.3582321834384015,0.19689991675990115,0.0,False,0.5699451842495995,0.0,0.0,0.0,0.0
18275,64.5,-0.0088,1.0,1453.0,589.44,89.69,29.025000000000002,0.03149999999999764,38.06509192033017,0.0,44.86956081844778,76.07274282086897,-5.3582321834384015,0.19680759256068614,0.0,False,0.5698528600503845,0.0,0.0,0.0,0.0
18276,64.66,-0.008,1.0,1454.88,196.48,29.93,29.096999999999998,0.07199999999999562,43.54059656566764,0.0,51.32385992298892,76.08699944862535,-5.3582321834384015,0.19670198791063886,0.0,False,0.5697472554003372,0.0,0.0,0.0,0.0
18277,64.1,-0.0073,1.0,1455.62,147.36,22.46,28.845,-0.2519999999999989,8.695700817345463,0.4176899479462041,10.250133573814422,76.08984670795141,-5.3582321834384015,0.19668089710081627,0.0,False,0.5697261645905146,0.0,0.0,0.0,0.0
18278,64.61,-0.0067,1.0,1453.75,1129.76,171.99,29.0745,0.2295000000000016,61.78090132076765,0.0,72.82477906614919,76.11007581324756,-5.3582321834384015,0.1965310518764003,0.0,False,0.5695763193660986,0.0,0.0,0.0,0.0
18279,64.55,-0.0059,1.0,1452.5,614.0,93.39,29.0475,-0.027000000000001023,34.915353885783674,0.0002892705501325316,41.15677949641502,76.12150825199656,-5.3582321834384015,0.19644636714492625,0.0,False,0.5694916346346246,0.0,0.0,0.0,0.0
18280,64.62,-0.0049,1.0,1442.0,-24.56,0.0,29.079000000000004,0.031500000000004746,42.38324580174831,0.0,49.95962256350364,76.13538592493087,-5.3582321834384015,0.196343569567635,0.0,False,0.5693888370573333,0.0,0.0,0.0,0.0
18281,65.06,-0.0042,1.0,1466.88,1350.8,207.5,29.277,0.19799999999999685,61.94425873394014,0.0,73.01733804908369,76.1556685188334,-5.3582321834384015,0.19619332813132007,0.0,False,0.5692385956210184,0.0,0.0,0.0,0.0
18282,65.17,-0.0037,1.0,1467.0,245.6,37.73,29.326500000000003,0.049500000000001876,46.57684928876826,0.0,54.90286943922705,76.17091931589984,-5.3582321834384015,0.19608035926416123,0.0,False,0.5691256267538596,0.0,0.0,0.0,0.0
18283,65.8,-0.0026,1.0,1484.75,1498.16,232.94,29.61,0.28349999999999653,74.56522466978073,0.0,87.89441229419549,76.19533443042602,-5.3582321834384015,0.19589950656396726,0.0,False,0.5689447740536656,0.0,0.0,0.0,0.0
18284,66.74,-0.0017,1.0,1496.38,1522.72,238.61,30.032999999999998,0.42299999999999827,93.19727211088394,0.0,109.85710156289734,76.22585029197126,-5.3582321834384015,0.1956734631451137,0.0,False,0.568718730634812,0.0,0.0,0.0,0.0
18285,66.53,-0.0011,1.0,1507.38,1080.64,170.58,29.9385,-0.09449999999999648,35.950014046118525,0.09748640680890364,42.37639423129431,76.23762151259106,-5.3582321834384015,0.19558626891830033,0.0,False,0.5686315364079987,0.0,0.0,0.0,0.0
18286,67.15,-0.0004,1.0,1509.38,1449.04,229.04,30.217500000000005,0.27900000000000347,79.5600962512709,0.0,93.78216096100775,76.263672112858,-5.3582321834384015,0.19539330150891554,0.0,False,0.5684385689986139,0.0,0.0,0.0,0.0
18287,66.99,-0.0001,1.0,1511.62,1105.2,174.95,30.1455,-0.07200000000000628,40.33527874892985,0.04709654875170196,47.545563445429195,76.27687921381506,-5.3582321834384015,0.19529547113145584,0.0,False,0.5683407386211542,0.0,0.0,0.0,0.0
18288,66.94,0.0002,1.0,1505.0,982.4,154.83,30.123,-0.0224999999999973,46.096506105549864,5.66976509365685e-05,54.336660700830876,76.29197273067642,-5.3582321834384015,0.1951836673028532,0.0,False,0.5682289347925515,0.0,0.0,0.0,0.0
18289,66.05,0.0006,1.0,1466.25,-49.12,0.0,29.7225,-0.40050000000000097,3.30703758734489,0.5773461042182438,3.898199548941935,76.29305556388445,-5.3582321834384015,0.19517564631612705,0.0,False,0.5682209138058254,0.0,0.0,0.0,0.0
18290,65.48,0.0007,1.0,1465.62,1129.76,173.4,29.466,-0.25649999999999906,18.462903476981516,0.4241365579070654,21.76330933810517,76.29910092758949,-5.3582321834384015,0.1951308658442379,0.0,False,0.5681761333339362,0.0,0.0,0.0,0.0
18291,64.77,0.0007,1.0,1463.25,491.2,75.27,29.1465,-0.31950000000000145,10.69074579090351,0.5022908724795291,12.60181032699182,76.3026014304581,-5.3582321834384015,0.19510493619335934,0.0,False,0.5681502036830577,0.0,0.0,0.0,0.0
18292,63.93,0.0007,1.0,1439.5,564.88,85.15,28.7685,-0.3780000000000001,3.428445836409578,0.5587737759015513,4.041310586915281,76.30372401673223,-5.3582321834384015,0.19509662073947687,0.0,False,0.5681418882291752,0.0,0.0,0.0,0.0
18293,63.66,0.0006,1.0,1427.75,319.28,47.74,28.647,-0.12150000000000105,30.233829991969785,0.16353968629312288,35.63839216357611,76.313623570111,-5.3582321834384015,0.1950232907144489,0.0,False,0.5680685582041473,0.0,0.0,0.0,0.0
18294,63.2,0.0006,1.0,1403.12,-24.56,0.0,28.44,-0.2069999999999972,20.535591750791585,0.3454864232939652,24.206508812154876,76.3203476003366,-5.3582321834384015,0.1949734830831481,0.0,False,0.5680187505728465,0.0,0.0,0.0,0.0
18295,62.56,0.0005,1.0,1407.38,761.36,112.21,28.152,-0.28800000000000026,11.131765975114748,0.46585125602497945,13.121666735562858,76.32399250776315,-5.3582321834384015,0.19494648376887747,0.0,False,0.5679917512585758,0.0,0.0,0.0,0.0
18296,61.63,0.0002,1.0,1390.38,-122.8,0.0,27.733500000000003,-0.4184999999999981,-3.656355104139447,0.5911491188165836,-1.833667038897146,76.32399250776315,-5.3587415353936505,0.19494271079143122,0.0,False,0.5679879782811296,0.0,0.0,0.0,0.0
18297,60.21,-0.0001,1.0,1351.38,-171.92,0.0,27.0945,-0.6390000000000029,-27.334968533034143,0.7087248214078078,-16.43505968635686,76.32399250776315,-5.363306829750972,0.1949088937961918,0.0,False,0.5679541612858902,0.0,0.0,0.0,0.0
18298,59.51,-0.0003,1.0,1412.62,-196.48,0.0,26.7795,-0.3150000000000013,4.269737970773493,0.49737416034334947,5.032991065920308,76.32539056083702,-5.363306829750972,0.19489853784749644,0.0,False,0.5679438053371948,0.0,0.0,0.0,0.0
18299,58.81,-0.0008,1.0,1321.38,-171.92,0.0,26.4645,-0.3149999999999977,3.108835599070846,0.49737416034334553,3.6645672176234414,76.32640849617525,-5.363306829750972,0.1948909975857318,0.0,False,0.5679362650754302,0.0,0.0,0.0,0.0
18300,59.12,-0.0011,1.0,1337.25,1301.68,182.28,26.604,0.13949999999999818,47.88598193429752,0.0,56.44602102233456,76.34208794645923,-5.363306829750972,0.19477485350955415,0.0,False,0.5678201209992525,0.0,0.0,0.0,0.0
